url,3p-domain
https://web.archive.org/web/20120822000514/http://www.2cj.com:80/,"google-analytics,google"
https://web.archive.org/web/20120626135946/http://2ei.univ-perp.fr:80/,google-analytics
https://web.archive.org/web/20120519103534/http://www.2ie-edu.org:80/,
https://web.archive.org/web/20130523163533/http://2lolowicz.pl/,
https://web.archive.org/web/20120630131842/http://301.dyon.pl:80/,google-analytics
https://web.archive.org/web/20120801231602/http://www.35icho.uoa.gr:80/,
https://web.archive.org/web/20120520165440/http://www.3jidi.com:80/?,baidu
https://web.archive.org/web/20120522055051/http://www.3people.com.tw:80/,"youtube,addthis,google-analytics,google"
https://web.archive.org/web/20120507195539/http://48fm.com:80/,"youtube,creativecommons,google-analytics,wordpress"
https://web.archive.org/web/20120423112516/http://www.4c.org:80/,"google-analytics,google"
https://web.archive.org/web/20130705050605/http://4h.ucanr.edu,google-analytics
https://web.archive.org/web/20120521145355/https://www.4j.lane.edu/,
https://web.archive.org/web/20120521071658/http://www.4mation.co.uk:80/,
https://web.archive.org/web/20120525010205/http://www.4teachers.de:80/,google-analytics
https://web.archive.org/web/20120510045043/http://www.4teachers.org/,"googleadservices,openx,google-analytics,quantserve"
https://web.archive.org/web/20120520013536/http://www.4tests.com:80/,"casalemedia,google-analytics,google"
https://web.archive.org/web/20120511002952/http://52school.com/,"googleadservices,google-analytics,google"
https://web.archive.org/web/20120521181937/http://www.5aaa.com:80/,
https://web.archive.org/web/20120525210141/http://www.5safepoints.com/,"yimg,yahoo,google-analytics,google"
https://web.archive.org/web/20120112080343/http://www.6sigma.com/,
https://web.archive.org/web/20120607015201/http://www.7hillsschool.org:80/,"google-analytics,googleapis"
https://web.archive.org/web/20120409140927/http://826valencia.org:80/,"facebook,typekit,twitter,google-analytics"
https://web.archive.org/web/20120531193705/http://www.82ndst.com:80/,"google-analytics,facebook,google"
https://web.archive.org/web/20120522200939/http://www.881theburg.com/,"google-analytics,gigya,addtoany"
https://web.archive.org/web/20120512035503/http://www.889100.com/,"microad,twimg,google-analytics"
https://web.archive.org/web/20120626175341/http://www.a-la-francaise.com:80/,google-analytics
https://web.archive.org/web/20120525005814/http://www.a2zcolleges.com/,"scorecardresearch,google-analytics,google,googlesyndication"
https://web.archive.org/web/20120415182928/http://www.a3bs.com:80/,"marketo,google-analytics,google"
https://web.archive.org/web/20120415143627/http://www.aa.edu:80/,google-analytics
https://web.archive.org/web/20120702153756/http://aaaparis.net:80/,"facebook,google-analytics"
https://web.archive.org/web/20120412012943/http://www.aaari.info:80/,"amazonaws,google-analytics"
https://web.archive.org/web/20120511161258/http://www.aaart.edu/,"google-analytics,microsoft"
https://web.archive.org/web/20120413155822/http://aaas.duke.edu:80/,"addthis,google-analytics,twimg"
https://web.archive.org/web/20120409092800/http://www.aacc.edu:80/,
https://web.archive.org/web/20120525101703/http://www.aad-kongress.de/,
https://web.archive.org/web/20120413153536/http://www.aada.edu:80/,google-analytics
https://web.archive.org/web/20120415130014/http://www.aadusd.k12.ca.us/,google
https://web.archive.org/web/20120516145516/http://aaee.org/,google-analytics
https://web.archive.org/web/20120414002858/http://www.aafpe.org/,"google-analytics,google"
https://web.archive.org/web/20120530194620/http://www.aag-cuxhaven.net/,
https://web.archive.org/web/20120604043527/http://aahs.aasdcat.com:80/,
https://web.archive.org/web/20120522031035/http://www.aai-wien.at:80/,facebook
https://web.archive.org/web/20120512132558/http://www.aaicu.org/,
https://web.archive.org/web/20120601034526/http://www.aais.com:80/,"youtube,google-analytics,google"
https://web.archive.org/web/20120524043704/http://www.aale.org/,google-analytics
https://web.archive.org/web/20120410184709/https://www.aamc.org/,"coremetrics,addthis"
https://web.archive.org/web/20120410085731/http://www2.aamu.edu:80/,"google,googleapis"
https://web.archive.org/web/20120518221924/http://www.aanj.org/,google-analytics
https://web.archive.org/web/20120702155642/http://aanvalopschooluitval.nl:80/,"google-analytics,googleapis"
https://web.archive.org/web/20120517235453/http://www.aaopg.com:80/,
https://web.archive.org/web/20120410045941/http://aapt.org:80/,"google-analytics,google"
https://web.archive.org/web/20120517001651/http://www.aas.gr:80/,"google-analytics,google,googleapis"
https://web.archive.org/web/20120212114849/http://www.aas.ru:80/,twimg
https://web.archive.org/web/20120527182648/http://www.aasa.ac.jp:80/,
https://web.archive.org/web/20120417192250/http://aasb.org:80/,google-analytics
https://web.archive.org/web/20120603023459/http://www.aasd.k12.wi.us:80/,
https://web.archive.org/web/20120519220803/http://www.aasdcat.com:80/,
https://web.archive.org/web/20120526062359/http://www.aast.edu:80/,
https://web.archive.org/web/20120510154619/http://aast.horrycountyschools.net:80/,
https://web.archive.org/web/20120420110322/http://www.aate.org.au:80/,
https://web.archive.org/web/20120411111416/http://www.aau.org/,
https://web.archive.org/web/20120518031146/http://www.aauj.edu:80/,
https://web.archive.org/web/20120414232631/http://www.aaup.org/,
https://web.archive.org/web/20120120033439/http://www.aba-albstadt.info/,
https://web.archive.org/web/20120527024233/http://www.abate-il.org/,
https://web.archive.org/web/20120517081109/http://www.abateflorida.com:80/,"openx,comm100,twimg,blogspot"
https://web.archive.org/web/20120525091658/http://www.abateofcolo.org/,
https://web.archive.org/web/20120522053124/http://www.abateofindiana.org:80/,"youtube,google-analytics"
https://web.archive.org/web/20120622165258/http://www.abateofoklahoma.org:80/,"facebook,google-analytics,microsoft"
https://web.archive.org/web/20120408121156/http://www.abatepa.org/,google
https://web.archive.org/web/20120919182832/http://www.abatesc.com/,"facebook,addthis,google-analytics"
https://web.archive.org/web/20120530234916/http://www.abbeyathletics.com:80/,google-analytics
https://web.archive.org/web/20130424191113/http://www.abbfonsolterdissen.nl/,
https://web.archive.org/web/20120104005427/http://www.abbotbeyne.staffs.sch.uk:80/,
https://web.archive.org/web/20120514155720/http://www.abbotsleigh.nsw.edu.au/,"google-analytics,microsoft"
https://web.archive.org/web/20120623100732/http://www.abc.edu.cn:80/,baidu
https://web.archive.org/web/20120505150135/http://www.abcawards.co.uk/,"getclicky,cloudfront,google-analytics"
https://web.archive.org/web/20120526033448/http://www.abcbartending.com/,google-analytics
https://web.archive.org/web/20120529050414/http://www.abccampus.ca:80/,google-analytics
https://web.archive.org/web/20120427110329/http://abceda.com:80/,"statcounter,facebook,google,googlesyndication"
https://web.archive.org/web/20120618185801/http://www.abcontario.ca:80/,
https://web.archive.org/web/20120527184023/http://www.abcschool.com:80/,
https://web.archive.org/web/20120519103401/http://www.abcte.org/,google-analytics
https://web.archive.org/web/20120521003158/http://abe.illinois.edu/,
https://web.archive.org/web/20120627193005/http://abeam.feemcat.org:80/,
https://web.archive.org/web/20120606112434/http://www.abendgymnasium.de:80/,
https://web.archive.org/web/20120522042527/http://www.aber.ac.uk:80/,"google-analytics,googleapis"
https://web.archive.org/web/20120512072519/http://www.abernathyisd.com:80/,
https://web.archive.org/web/20120521123437/http://www.abes.ac.in:80/,
https://web.archive.org/web/20120408133734/http://www.abhes.org:80/,google-analytics
https://web.archive.org/web/20120327202616/http://www.abi-ev.de:80/,
https://web.archive.org/web/20120511102841/http://www.abiformazione.it/,
https://web.archive.org/web/20120511215549/http://www.abis-in-leipzig.de:80/,googleapis
https://web.archive.org/web/20120601005905/http://abit.ifmo.ru:80/,rambler
https://web.archive.org/web/20120603081910/http://www.abitu.ru:80/,"userapi,rambler,yahoo,google-analytics"
https://web.archive.org/web/20120529093637/http://abiturient.by:80/,"google-analytics,yandex"
https://web.archive.org/web/20120516233147/http://www.abiunity.de:80/,google
https://web.archive.org/web/20120517061116/http://www.abjag.vil.ee:80/,
https://web.archive.org/web/20120513021016/http://www.abk-stuttgart.de:80/,
https://web.archive.org/web/20120530232945/http://www.ablechild.org:80/,"gigcount,google"
https://web.archive.org/web/20120421004723/http://www.ableweb.org:80/,facebook
https://web.archive.org/web/20120531093527/http://www.abmcollege.com/,
https://web.archive.org/web/20120514103122/http://www.abmes.org.br/,google-analytics
https://web.archive.org/web/20120522055651/http://www.abookintime.com:80/,"paypalobjects,google-analytics,googlesyndication"
https://web.archive.org/web/20120509033253/http://www.abraarschool.com:80/,google-analytics
https://web.archive.org/web/20120502125112/http://www.abruc.org.br:80/,
https://web.archive.org/web/20120521173327/http://www.abruzzo.istruzione.it/,google-analytics
https://web.archive.org/web/20120510083040/http://www.abs-bund.de/,
https://web.archive.org/web/20120226140040/http://www.abs.edu/,"google-analytics,googleapis"
https://web.archive.org/web/20120517052514/http://www.absc.ku.edu/,
https://web.archive.org/web/20130518233556/http://absolvia.de/,
https://web.archive.org/web/20120615022709/http://www.absparis.org:80/,"youtube,xiti"
https://web.archive.org/web/20120414031008/http://abss.k12.nc.us:80/?,"statcounter,googleapis"
https://web.archive.org/web/20120515191122/http://absw.edu/,facebook
https://web.archive.org/web/20120415153548/http://www1.abtech.edu/,google-analytics
https://web.archive.org/web/20121226213101/http://www.abtech.org:80/,
https://web.archive.org/web/20121017201505/http://www.abzlambach.at/,
https://web.archive.org/web/20120516155324/http://www.ac-aix-marseille.fr:80/,
https://web.archive.org/web/20120514231002/http://www.ac-besancon.fr/,google-analytics
https://web.archive.org/web/20120524110011/http://www.ac-bordeaux.fr:80/,
https://web.archive.org/web/20120419052325/http://www.ac-caen.fr:80/,"xiti,google-analytics"
https://web.archive.org/web/20120420175003/http://web.archive.org/screenshot/http://ac-clermont.fr/,
https://web.archive.org/web/20120409102352/http://www.ac-creteil.fr:80/,xiti
https://web.archive.org/web/20120517160252/http://www.ac-dijon.fr/,"xiti,google"
https://web.archive.org/web/20120409153458/http://www.ac-grenoble.fr:80/,
https://web.archive.org/web/20120414100322/http://www.ac-guadeloupe.fr:80/,
https://web.archive.org/web/20120513154923/http://ce.0620162p@ac-lille.fr/,
https://web.archive.org/web/20120521014057/http://www.ac-limoges.fr/,xiti
https://web.archive.org/web/20120511192024/http://www.ac-lyon.fr/,google-analytics
https://web.archive.org/web/20120528060409/http://www.ac-martinique.fr/,"google-analytics,googleapis"
https://web.archive.org/web/20120521205221/http://www.ac-noumea.nc/,
https://web.archive.org/web/20120524085652/http://%20delphine.ternoy@ac-rouen.fr/,google-analytics
https://web.archive.org/web/20120409073701/http://www.ac-strasbourg.fr:80/,xiti
https://web.archive.org/web/20120413184307/http://www.ac-toulouse.fr:80/,"amazonaws,google-analytics"
https://web.archive.org/web/20120516044754/http://www.academia-pradoventura.com/,"skype,addthis,google-analytics,jscache"
https://web.archive.org/web/20120511031358/http://www.academia21.com:80/,
https://web.archive.org/web/20120520230844/http://www.academiatica.com:80/,"wordpress,google-analytics,googleapis"
https://web.archive.org/web/20120530053505/http://academic.obec.go.th/,statcounter
https://web.archive.org/web/20120621180241/http://academic.sfsu.edu:80/,google-analytics
https://web.archive.org/web/20120521132041/http://www.academic360.com:80/?,google-analytics
https://web.archive.org/web/20120626001733/http://www.academica.org.pl:80/,google-analytics
https://web.archive.org/web/20120526073254/http://www.academicadvantage.com:80/,"google,google-analytics,googleapis"
https://web.archive.org/web/20120512211635/http://academicaffairs.uoregon.edu:80/,"google-analytics,googleapis"
https://web.archive.org/web/20120507223718/http://www.academicinstitute.com/,facebook
https://web.archive.org/web/20120514184112/http://www.academicsltd.co.uk:80/?,google-analytics
https://web.archive.org/web/20120420212358/http://academictherapy.com:80/,adobe
https://web.archive.org/web/20120412040932/http://www.academictransfer.com:80/,"openx,addthis,google-analytics"
https://web.archive.org/web/20120403222700/http://www.academie-villecroze.com:80/,
https://web.archive.org/web/20120520013724/http://www.academievanbouwkunst.nl:80/,google-analytics
https://web.archive.org/web/20120510094206/http://www.academy.fsb.ru/,
https://web.archive.org/web/20120408143811/http://www.academy.gov.ua:80/,
https://web.archive.org/web/20120507154136/http://www.academy.mvr.bg/,
https://web.archive.org/web/20120517053109/http://academy.ru:80/?,"yadro,rambler,google-analytics,yandex,twimg"
https://web.archive.org/web/20120408230213/http://www.academyart.edu:80/,"adnxs,google-analytics"
https://web.archive.org/web/20120521115729/http://www.academycanada.com:80/,"addthis,google-analytics"
https://web.archive.org/web/20120525041115/http://www.academyflorida.com:80/,
https://web.archive.org/web/20120518013347/http://www.academyleadership.com:80/,google-analytics
https://web.archive.org/web/20120503093140/http://www.academyofcosmetology.com/,
https://web.archive.org/web/20120531060327/http://www.academyoflearning.com:80/,google-analytics
https://web.archive.org/web/20120422160718/http://academyofmassage.com:80/,"google-analytics,googleapis"
https://web.archive.org/web/20121109121836/http://www.academyofsports.de/,"google-analytics,facebook,twimg,google"
https://web.archive.org/web/20120404125334/http://www.academyoftheholycross.org:80/,google
https://web.archive.org/web/20120420012021/http://www.academyx.com:80/,"google-analytics,google"
https://web.archive.org/web/20120603101957/http://www.acadiaathletics.ca:80/,
https://web.archive.org/web/20130409080042/http://www.acadlib.lu.lv,google-analytics
https://web.archive.org/web/20120604093257/http://www.acal.edu.au:80/,"vimeo,google-analytics,googleapis"
https://web.archive.org/web/20120527170933/http://www.acam.org:80/,
https://web.archive.org/web/20120314150000/http://www.acamus.net:80/,
https://web.archive.org/web/20120510094206/http://www.acaom.edu/,
https://web.archive.org/web/20120521121511/http://www.acatcm.com:80/,"google-analytics,facebook,google"
https://web.archive.org/web/20120509184114/http://www.acatlan.unam.mx:80/,google-analytics
https://web.archive.org/web/20120123005927/http://www.acbj.com.br/,ytimg
https://web.archive.org/web/20120414093517/http://www.acc.edu.au:80/,
https://web.archive.org/web/20120524123551/http://www.accademiabellearti.ra.it/,google-analytics
https://web.archive.org/web/20120331234507/http://www.accademiacostumeemoda.it:80/,
https://web.archive.org/web/20120419173737/http://www.accademiadarte.it:80/?,google-analytics
https://web.archive.org/web/20120604063855/http://www.accademiadelcinema.it:80/,"google-analytics,facebook,google"
https://web.archive.org/web/20120409081725/http://www.accademiadibrera.milano.it:80/,
https://web.archive.org/web/20120424135815/http://www.accademiagalli.com:80/,"google-analytics,googleadservices,facebook,twitter,google"
https://web.archive.org/web/20120514024034/http://www.accademiaitaliana.com/,google-analytics
https://web.archive.org/web/20120612132537/http://www.accaparlante.it/,vimeocdn
https://web.archive.org/web/20120220024127/http://www.accelerated.org/,
https://web.archive.org/web/20120518025826/http://www.acceleratedschools.org:80/,google-analytics
https://web.archive.org/web/20130510093329/http://www.accelerateinstitute.org:80/,"typekit,google-analytics"
https://web.archive.org/web/20120522081942/http://accentfrancais.com/,"skype,google-analytics"
https://web.archive.org/web/20120413090348/http://www.accessmba.com:80/,google-analytics
https://web.archive.org/web/20120525025025/http://www.acchs.edu:80/,"gravatar,google,wordpress"
https://web.archive.org/web/20120510000734/http://www.accimt.ac.lk/,
https://web.archive.org/web/20120528193602/http://accounting-simplified.com:80/,"googlesyndication,pinterest,addthis,google-analytics,linkedin,google,googleapis"
https://web.archive.org/web/20120606174043/http://accounting.broad.msu.edu/,"google-analytics,addtoany"
https://web.archive.org/web/20120615125114/http://www.accraacaalumni.com:80/,paypal
https://web.archive.org/web/20120415172206/http://www.ace-ed.org.uk:80/,google-analytics
https://web.archive.org/web/20120504160720/http://www.ace.coop:80/,
https://web.archive.org/web/20120525000713/http://www.aceeducational.com:80/,"facebook,hubspot,google-analytics"
https://web.archive.org/web/20120522041306/http://www.acelf.ca:80/,"facebook,twitter,google-analytics,googleapis"
https://web.archive.org/web/20120510123323/http://www.aceofflorida.org:80/,"facebook,google-analytics"
https://web.archive.org/web/20120522020702/http://acer.edu.au:80/,"google-analytics,googleapis"
https://web.archive.org/web/20120503224311/http://www.aces.edu/,"youtube,addthis,google-analytics,apple"
https://web.archive.org/web/20120415063848/http://www.acfas.ca/,google-analytics
https://web.archive.org/web/20120415014929/http://www.acg.edu/,google-analytics
https://web.archive.org/web/20120606041026/http://www.aci.pl:80/,google-analytics
https://web.archive.org/web/20120526075151/http://www.acibadem.edu.tr:80/,"jquery,google-analytics,adobe"
https://web.archive.org/web/20120425232400/http://www.acin.tuwien.ac.at/,
https://web.archive.org/web/20120505033859/http://www.acitbari.it:80/,google-analytics
https://web.archive.org/web/20120411093544/http://www.acla.org/,amazonaws
https://web.archive.org/web/20120510123535/http://www.aclea.org/,
https://web.archive.org/web/20120524122851/http://www.acmi.net.au/,"addthis,google-analytics"
https://web.archive.org/web/20120524031933/http://www.acmt.hr/,"adobe,google-analytics,youtube,google,googleapis"
https://web.archive.org/web/20120608132657/http://aco.ifmo.ru/,yandex
https://web.archive.org/web/20120603073954/http://www.acom.edu.au:80/,google-analytics
https://web.archive.org/web/20120611054358/http://www.acornnaturalists.com/,google-analytics
https://web.archive.org/web/20120601040659/http://www.acoustics.salford.ac.uk:80/,"addthis,twimg,google-analytics,googleapis"
https://web.archive.org/web/20120511223549/http://www.acpe.org/,"jquery,google-analytics"
https://web.archive.org/web/20120503202305/http://www.acs-aec.ca:80/,"gstatic,google-analytics,googleapis"
https://web.archive.org/web/20120527200714/http://www.acs.bg:80/,
https://web.archive.org/web/20120729194145/http://www.acs.k12.sc.us/,"app,google-analytics,googleapis"
https://web.archive.org/web/20120503204014/http://www.acs.nmu.edu/,"google-analytics,google"
https://web.archive.org/web/20120508182331/http://www.acs.psu.edu:80/,google
https://web.archive.org/web/20120518053056/http://www.acs.qc.ca:80/,"youtube,google-analytics"
https://web.archive.org/web/20120526192745/http://www.acs350.org/,
https://web.archive.org/web/20120407090156/http://www.acsa.edu.au/,
https://web.archive.org/web/20120626042547/http://acsd.us/,
https://web.archive.org/web/20130518044252/http://acsdsc.org/,
https://web.archive.org/web/20120608120926/http://www.acsedu.com:80/,"facebook,google-analytics,google"
https://web.archive.org/web/20120415001356/http://act-r.psy.cmu.edu/,google
https://web.archive.org/web/20120509142548/http://www.acta.nl/,google-analytics
https://web.archive.org/web/20120419124642/http://www.actcm.edu:80/,google-analytics
https://web.archive.org/web/20120518023457/http://www.actden.com:80/,google-analytics
https://web.archive.org/web/20120503195900/http://acteonline.org/,"addthis,google-analytics,googleapis"
https://web.archive.org/web/20120411202319/http://www.actfl.org/,"twimg,google-analytics"
https://web.archive.org/web/20120511140302/http://www.actilangue.com/,estat
https://web.archive.org/web/20120504101924/http://www.acting-international.com/,"google-analytics,adobe"
https://web.archive.org/web/20120806214237/http://www.actingforbusiness.com:80/,google-analytics
https://web.archive.org/web/20120518054312/http://www.actingstudio.com/,"facebook,google-analytics"
https://web.archive.org/web/20120513123356/http://www.action-learning.com/,"paypal,hubspot,vimeo,google-analytics"
https://web.archive.org/web/20120509195548/http://www.action-sejours.com/,google-analytics
https://web.archive.org/web/20120529020940/http://actioncut.com:80/,
https://web.archive.org/web/20120523061502/http://actionm.com/,google-analytics
https://web.archive.org/web/20120508101343/http://activator.com/,"google-analytics,hubspot,google"
https://web.archive.org/web/20120615190007/http://www.activestudy.info:80/,yandex
https://web.archive.org/web/20120527151001/http://actofcommunication.com:80/,"facebook,adobe"
https://web.archive.org/web/20120519073604/http://actorschecklist.com/,"googlesyndication,flagcounter,google-analytics,google"
https://web.archive.org/web/20120513181755/http://www.actx.edu:80/,"addthis,google-analytics"
https://web.archive.org/web/20120406153856/http://www.acu.edu:80/,"google-analytics,hubspot,google,googleapis"
https://web.archive.org/web/20120514141144/http://www.acuityinstitute.com/,"addthis,google-analytics,google"
https://web.archive.org/web/20120410050144/http://www.acuitytraining.co.uk/,google-analytics
https://web.archive.org/web/20120520191626/http://www.acuoptimist.com/,"staticflickr,google-analytics,sharethis,google,apple"
https://web.archive.org/web/20120502054830/http://acupari.de:80/,"microsoft,googleapis"
https://web.archive.org/web/20120627223752/http://www.adagreatlakes.org/,
https://web.archive.org/web/20120604232852/http://www.adair.k12.ky.us:80/,google-analytics
https://web.archive.org/web/20120512104456/http://www.adamsmiddle.org:80/,google-analytics
https://web.archive.org/web/20120407175950/http://www.adamson.edu.ph:80/?,"twimg,google-analytics,google"
https://web.archive.org/web/20120501105734/http://www.adaptacyya.eu/,googlesyndication
https://web.archive.org/web/20120518220256/http://www.adaptibar.com:80/?,"scanalert,verisign,google-analytics,googleapis"
https://web.archive.org/web/20120605031724/http://adbanker.com:80/,adobe
https://web.archive.org/web/20120526144111/http://www.adcet.edu.au/,"facebook,google-analytics"
https://web.archive.org/web/20120503011429/http://www.adctheatre.com/,facebook
https://web.archive.org/web/20120222220802/http://www.adeanet.org/,"statcounter,adobe"
https://web.archive.org/web/20120615170157/http://www.adem.ch:80/,google-analytics
https://web.archive.org/web/20120507153228/http://www.adesso-online.de/,"google-analytics,doubleclick"
https://web.archive.org/web/20120517142923/http://adide.org:80/,google-analytics
https://web.archive.org/web/20120525190657/http://www.adk-bw.de:80/,"google-analytics,googleapis"
https://web.archive.org/web/20130517014246/http://adkwatershed.org/,
https://web.archive.org/web/20120405163207/http://www.adlerplanetarium.org:80/,google-analytics
https://web.archive.org/web/20120405093327/http://www.admin.ch:80/,
https://web.archive.org/web/20120506030733/http://administracion.uniandes.edu.co/,"google-analytics,adobe"
https://web.archive.org/web/20120921010559/http://admission.enrollment.cmu.edu:80/,
https://web.archive.org/web/20120530051357/http://www.admissions.caltech.edu:80/,google-analytics
https://web.archive.org/web/20120409103751/http://www.admissions.iastate.edu:80/,"gravatar,google-analytics,googleapis"
https://web.archive.org/web/20120511132121/http://admissions.illinoisstate.edu:80/,twitter
https://web.archive.org/web/20131220210432/http://admissions.mcm.edu:80/,"google-analytics,google"
https://web.archive.org/web/20120411145408/http://admissions.psu.edu:80/,google-analytics
https://web.archive.org/web/20120417225823/http://www.admissions.tcu.edu:80/,google-analytics
https://web.archive.org/web/20120429162322/http://admissions.utk.edu:80/,"youtube,google,google-analytics,googleapis"
https://web.archive.org/web/20120511051140/http://admitere.uaic.ro/,"google-analytics,apple"
https://web.archive.org/web/20120523090329/http://admiu.edu.az/,
https://web.archive.org/web/20120514061511/http://www.adnu.edu.ph/,googleapis
https://web.archive.org/web/20120522093906/http://www.adomlingua.fr/,google-analytics
https://web.archive.org/web/20120615222951/http://www.adriaanvandenende.nl:80/,wordpress
https://web.archive.org/web/20120618184221/http://www.adrian.k12.mo.us:80/,
https://web.archive.org/web/20120627084334/http://www.adriansd.com/,
https://web.archive.org/web/20130520082002/http://ads-dieburg.de/,
https://web.archive.org/web/20120604222140/http://www.ads.uga.edu/,google
https://web.archive.org/web/20120513165443/http://www.adsb.on.ca:80/,google-analytics
https://web.archive.org/web/20120226143633/http://www.adsrm.org/,
https://web.archive.org/web/20120528230808/http://www.adu.edu.az/,addthis
https://web.archive.org/web/20120907065814/http://www.adu.edu:80/,
https://web.archive.org/web/20120629114309/http://www.adusp.org.br/,
https://web.archive.org/web/20120414110626/http://advanced.jhu.edu:80/,"google-analytics,google,adobe"
https://web.archive.org/web/20120501041720/http://advancement.illinoisstate.edu/,googleapis
https://web.archive.org/web/20120525230918/http://www.advancetitan.com/,"adgear,google-analytics"
https://web.archive.org/web/20120520002925/http://www.advanceyed.com:80/,google-analytics
https://web.archive.org/web/20120511073016/http://www.adventurespanishschool.com/,"facebook,google-analytics"
https://web.archive.org/web/20120517045925/http://advising.ku.edu/,google-analytics
https://web.archive.org/web/20120301075023/http://www.advocatesforrotc.org/,
https://web.archive.org/web/20120517051514/http://ae.engr.ku.edu/,google-analytics
https://web.archive.org/web/20120408170623/http://www.ae.gatech.edu:80/,
https://web.archive.org/web/20120508040224/http://www.ae.katowice.pl/,"google-analytics,google"
https://web.archive.org/web/20120521200147/http://www.ae.utexas.edu:80/,google-analytics
https://web.archive.org/web/20120722173819/http://www.aeaonline.org/,
https://web.archive.org/web/20120806223348/http://www.aebsd.org:80/,"app,twimg,google-analytics,googleapis"
https://web.archive.org/web/20120504013758/http://www.aecc.ac.uk/,"google-analytics,googleapis"
https://web.archive.org/web/20120513030257/http://www.aeceo.ca:80/,"sharethis,twimg,google-analytics"
https://web.archive.org/web/20120501021046/http://www.aecl.com.hk:80/,
https://web.archive.org/web/20120425160227/http://www.aecse.net/,google
https://web.archive.org/web/20120606231938/http://www.aegeancenter.org:80/,google-analytics
https://web.archive.org/web/20120507140625/http://www.aegee-leiden.nl:80/,facebook
https://web.archive.org/web/20120511095649/http://aei.uoregon.edu/,google-analytics
https://web.archive.org/web/20130413183221/http://www.aemseagles.org:80/,"gstatic,google"
https://web.archive.org/web/20120604061116/http://www.aenania.de:80/,
https://web.archive.org/web/20120207025151/http://aepi.uchicago.edu/,
https://web.archive.org/web/20120521134939/http://www.aepu.com.cn:80/,adobe
https://web.archive.org/web/20120411201606/http://www.aera.net/,"addthis,google-analytics"
https://web.archive.org/web/20120407045255/http://www.aeromech.usyd.edu.au/,google-analytics
https://web.archive.org/web/20120520230837/http://www.aerotec.es:80/,google-analytics
https://web.archive.org/web/20120607054814/http://aes.ac.in:80/,google-analytics
https://web.archive.org/web/20130815074834/http://www.aes.accomack.k12.va.us,
https://web.archive.org/web/20120123163208/http://www.aes.akita-u.ac.jp:80/,
https://web.archive.org/web/20120526221358/http://aese.psu.edu:80/,google-analytics
https://web.archive.org/web/20120517051243/http://www.aese.pt:80/,"google-analytics,google"
https://web.archive.org/web/20120525183700/http://www.aeth.org:80/,
https://web.archive.org/web/20120511151345/http://af.czu.cz:80/,
https://web.archive.org/web/20120518065045/http://www.afahc.ro:80/,
https://web.archive.org/web/20120511111346/http://afam.uga.edu/,
https://web.archive.org/web/20120525083426/http://www.afaprojects.com/,google-analytics
https://web.archive.org/web/20120529063905/http://www.afaps.ac.th:80/,yahoo
https://web.archive.org/web/20120503043947/http://afcpe.org:80/,google-analytics
https://web.archive.org/web/20120501191331/http://www.afe.gouv.qc.ca:80/,google-analytics
https://web.archive.org/web/20120504052020/http://www.afet-ev.de/,
https://web.archive.org/web/20120513193949/http://www.affairsofthevine.com/,facebook
https://web.archive.org/web/20120525151729/http://www.afgc.asso.fr/,google-analytics
https://web.archive.org/web/20120411080711/http://www.afi.com/,"google-analytics,facebook,google"
https://web.archive.org/web/20120605092821/http://www.afi24.org:80/,"google-analytics,adobe"
