url,3p-domain
https://web.archive.org/web/20180527093334/http://aaaparis.net:80/,"facebook,google-analytics,w"
https://web.archive.org/web/20180413064126/http://www.aaari.info/,"amazonaws,google-analytics"
https://web.archive.org/web/20180518210439/http://www.aaart.edu/,"youtube,google-analytics"
https://web.archive.org/web/20180317065927/http://aaas.duke.edu:80/,"twitter,google-analytics"
https://web.archive.org/web/20180412221319/http://www.aacc.edu/,"google-analytics,googletagmanager,google,googleapis"
https://web.archive.org/web/20180307061132/http://aad-kongress.de/,googleapis
https://web.archive.org/web/20180304084343/https://www.aada.edu/,google-analytics
https://web.archive.org/web/20180328031429/https://www.aadusd.k12.ca.us/,"newrelic,app,google-analytics,youtube,facebook,googleusercontent,google,googleapis"
https://web.archive.org/web/20180525092755/http://www.aaee.org:80/,"newrelic,youtube,google-analytics,jsdelivr"
https://web.archive.org/web/20180413043919/http://www.aafpe.org/,"newrelic,google-analytics,googleapis"
https://web.archive.org/web/20180326014821/http://aag-cuxhaven.net/,google-analytics
https://web.archive.org/web/20180414183158/https://aahs.aasdcat.com/,
https://web.archive.org/web/20180518103347/http://www.aai-wien.at:80/,facebook
https://web.archive.org/web/20180523141049/http://www.aaicu.org/,"google-analytics,w"
https://web.archive.org/web/20180518105131/http://www.aais.com:80/,"bootstrapcdn,google,googleapis"
https://web.archive.org/web/20180503165538/http://www.aale.org:80/,googleapis
https://web.archive.org/web/20180413013201/https://www.aamc.org/,"coremetrics,googletagmanager,addthis,google-analytics"
https://web.archive.org/web/20180412194652/http://www.aamu.edu/,"google-analytics,googleapis"
https://web.archive.org/web/20180307232020/http://www.aanj.org/,"google-analytics,quantserve,google,googleapis"
https://web.archive.org/web/20180528100048/http://www.aanvalopschooluitval.nl:80/,
https://web.archive.org/web/20180604205208/http://aaopg.com:80/,"google,w"
https://web.archive.org/web/20180411220650/http://www.aapt.org/,"google-analytics,google"
https://web.archive.org/web/20180516210841/http://www.aas.gr:80/,"google-analytics,w"
https://web.archive.org/web/20180531030718/http://www.aas.ru:80/,"facebook,google-analytics,googleapis"
https://web.archive.org/web/20180523173151/http://www.aasa.ac.jp/,googletagmanager
https://web.archive.org/web/20180330020404/https://aasb.org/,"google-analytics,w"
https://web.archive.org/web/20180518180000/http://aasd.k12.wi.us:80/,"google-analytics,google"
https://web.archive.org/web/20180224090345/https://www.aasdcat.com/,
https://web.archive.org/web/20180513091947/http://www.aast.edu:80/,google-analytics
https://web.archive.org/web/20180527230656/http://aast.horrycountyschools.net:80/,"googletagmanager,newrelic,app,google-analytics,youtube,google,googleapis"
https://web.archive.org/web/20180604075919/https://www.aate.org.au/,google-analytics
https://web.archive.org/web/20180413033208/http://www.aau.org:80/,"youtube,google-analytics,w"
https://web.archive.org/web/20180518210036/http://aauj.edu:80/,"bootstrapcdn,google-analytics,googleapis"
https://web.archive.org/web/20180413072812/http://www.aaup.org/,google-analytics
https://web.archive.org/web/20180501094357/http://aba-albstadt.info/,
https://web.archive.org/web/20180513223228/https://www.abate-il.org/,
https://web.archive.org/web/20180513214415/http://abateflorida.com:80/,comm100
https://web.archive.org/web/20180621230729/http://www.abateofcolo.org/,"adobe,w"
https://web.archive.org/web/20180510162731/http://www.abateofindiana.org:80/,google-analytics
https://web.archive.org/web/20180325032450/http://abateofoklahoma.org/,"addthis,cloudfront,youtube,amazonaws,googleapis"
https://web.archive.org/web/20180508210225/http://www.abatepa.org:80/,
https://web.archive.org/web/20180519111904/http://www.abatesc.com:80/,google-analytics
https://web.archive.org/web/20180529033320/http://abbeyathletics.com:80/,"newrelic,scorecardresearch,quantserve"
https://web.archive.org/web/20180809113235/http://abbfonsolterdissen.nl/,
https://web.archive.org/web/20180531223802/http://abbotbeyne.staffs.sch.uk:80/,"google,w"
https://web.archive.org/web/20180601024841/http://www.abbotsleigh.nsw.edu.au/,googletagmanager
https://web.archive.org/web/20180519063156/http://www.abc.edu.cn:80/,
https://web.archive.org/web/20180413080612/https://www.abcawards.co.uk/,"crazyegg,google-analytics,w"
https://web.archive.org/web/20180413060524/https://www.abcbartending.com/,google-analytics
https://web.archive.org/web/20180618115950/http://www.abccampus.ca:80/,"googleapis,w"
https://web.archive.org/web/20180425115341/http://www.abceda.com/,
https://web.archive.org/web/20180524103500/http://abcontario.ca:80/,
https://web.archive.org/web/20180612232853/https://abcschool.com/,google-analytics
https://web.archive.org/web/20180523143951/http://abcte.org:80/?,"w,pingdom,googletagmanager,zopim,youtube,facebook,amazonaws"
https://web.archive.org/web/20180511170728/https://abe.illinois.edu/,"cloudflare,google-analytics,googleapis"
https://web.archive.org/web/20180517193624/http://abeam.feemcat.org:80/,
https://web.archive.org/web/20180323072849/http://abendgymnasium.de/,w
https://web.archive.org/web/20180521060115/http://www.aber.ac.uk/,"crazyegg,facebook"
https://web.archive.org/web/20180322052156/https://www.abernathyisd.com/,google-analytics
https://web.archive.org/web/20180517163839/http://www.abes.ac.in:80/,"googleapis,w"
https://web.archive.org/web/20180415034838/https://abhes.org/,google-analytics
https://web.archive.org/web/20180414193828/http://www.abi-ev.de:80/,
https://web.archive.org/web/20180515015847/http://www.abiformazione.it:80/,google-analytics
https://web.archive.org/web/20180605161723/https://www.abis-in-leipzig.de/,"youtube-nocookie,google-analytics,googleapis"
https://web.archive.org/web/20180520192852/http://abit.ifmo.ru:80/?,"bootstrapcdn,googletagmanager,google-analytics,yandex,google,googleapis"
https://web.archive.org/web/20180601111343/http://abitu.ru:80/,"rambler,vk,yahoo,google-analytics,userapi"
https://web.archive.org/web/20180519122550/http://www.abiturient.by/,"vk,yandex,google-analytics,googlesyndication"
https://web.archive.org/web/20180528003711/http://www.abiunity.de:80/,"googleusercontent,googletagmanager"
https://web.archive.org/web/20180515104524/http://abjag.vil.ee:80/,"google-analytics,w"
https://web.archive.org/web/20180519114530/http://www.abk-stuttgart.de:80/,
https://web.archive.org/web/20180520113940/http://ablechild.org/,"google,google-analytics,w"
https://web.archive.org/web/20180326133906/http://www.ableweb.org:80/?,"facebook,google-analytics,w"
https://web.archive.org/web/20180503064331/http://www.abmcollege.com:80/,"hs-scripts,google,googletagmanager,w"
https://web.archive.org/web/20180527171509/https://abmes.org.br/,"doubleclick,cloudflare,fontawesome,google-analytics,googleadservices,facebook,youtube,google,googleapis"
https://web.archive.org/web/20180529223847/http://www.abookintime.com:80/,"googlesyndication,pinterest,sumome,addthis,google-analytics,amazon-adsystem,google"
https://web.archive.org/web/20180521123113/http://www.abraarschool.com:80/,"gstatic,googleusercontent"
https://web.archive.org/web/20180518064657/http://www.abruc.org.br/,"bootstrapcdn,fontawesome,jquery,github"
https://web.archive.org/web/20180528042802/http://www.abruzzo.istruzione.it/,google-analytics
https://web.archive.org/web/20180521235713/http://www.abs-bund.de:80/,
https://web.archive.org/web/20180601073630/http://www.abs.edu:80/,"cloudflare,addthis,google-analytics,googleapis"
https://web.archive.org/web/20180514225620/http://www.absc.ku.edu:80/,"cloudflare,google-analytics"
https://web.archive.org/web/20180330010924/http://absolvia.de/,
https://web.archive.org/web/20180517093450/http://www.absparis.org/,"w,pinterest,googletagmanager,youtube,facebook,googleapis"
https://web.archive.org/web/20180409191511/http://www.abss.k12.nc.us/,"newrelic,app,google-analytics,googleusercontent,google,googleapis"
https://web.archive.org/web/20180530021157/http://www.absw.edu:80/,"googleapis,google-analytics,w"
https://web.archive.org/web/20180410025531/http://www.abtech.edu:80/,"jwplatform,jsdelivr,kaltura,google-analytics,googleapis"
https://web.archive.org/web/20180420071637/http://abtech.org/,google-analytics
https://web.archive.org/web/20180508032520/http://www.abzlambach.at:80/,
https://web.archive.org/web/20180528013044/http://www.ac-aix-marseille.fr:80/,"xiti,google-analytics"
https://web.archive.org/web/20180524064146/http://www.ac-besancon.fr:80/,google-analytics
https://web.archive.org/web/20180528103445/http://www.ac-bordeaux.fr:80/,"xiti,google-analytics"
https://web.archive.org/web/20180413173327/http://ac-caen.fr/,"xiti,google-analytics,w"
https://web.archive.org/web/20180409123851/http://www.ac-clermont.fr/,"xiti,google-analytics,facebook,twitter,google"
https://web.archive.org/web/20180412150714/http://www.ac-creteil.fr:80/,google-analytics
https://web.archive.org/web/20180527174215/http://www.ac-dijon.fr/,"xiti,google-analytics"
https://web.archive.org/web/20180413171152/http://ac-grenoble.fr/,
https://web.archive.org/web/20180416123124/http://ac-guadeloupe.fr:80/,
https://web.archive.org/web/20180522105544/http://www1.ac-lille.fr/,"xiti,google-analytics"
https://web.archive.org/web/20180519192810/http://www.ac-limoges.fr:80/,xiti
https://web.archive.org/web/20180522042301/http://www2.ac-lyon.fr/,
https://web.archive.org/web/20180525043844/http://www.ac-martinique.fr:80/,"xiti,twitter"
https://web.archive.org/web/20180513141437/http://www.ac-noumea.nc:80/,google-analytics
https://web.archive.org/web/20180523041058/http://www.ac-rouen.fr:80/,
https://web.archive.org/web/20180413174536/http://www.ac-strasbourg.fr/,
https://web.archive.org/web/20180413173439/http://ac-toulouse.fr/,"xiti,google-analytics"
https://web.archive.org/web/20180606174700/http://www.academia-pradoventura.com:80/,"jscache,cloudflare,googletagmanager,jquery,google-analytics,wp,facebook,gravatar"
https://web.archive.org/web/20180512040032/http://www.academia21.com:80/?,
https://web.archive.org/web/20180512200628/http://www.academiatica.com:80/,"w,google-analytics,wp,youtube,facebook,gravatar"
https://web.archive.org/web/20180528144038/http://academic.obec.go.th:80/,facebook
https://web.archive.org/web/20180605073720/http://academic.sfsu.edu:80/,"staticflickr,googleapis"
https://web.archive.org/web/20180517170012/http://www.academic360.com/,google-analytics
https://web.archive.org/web/20180519155307/http://www.academica.org.pl:80/,"google-analytics,googleapis"
https://web.archive.org/web/20180520152155/http://www.academicadvantage.com/,googleapis
https://web.archive.org/web/20180519121954/https://academicaffairs.uoregon.edu/,google-analytics
https://web.archive.org/web/20180711214306/http://www.academicinstitute.com:80/,"google-analytics,w"
https://web.archive.org/web/20180421104549/http://www.academicsltd.co.uk/,google-analytics
https://web.archive.org/web/20180514162432/http://www.academictherapy.com/,
https://web.archive.org/web/20180405182456/https://www.academictransfer.com/,"addthis,googletagmanager,googleapis"
https://web.archive.org/web/20180601072702/http://www.academie-villecroze.com:80/,"youtube,google-analytics"
https://web.archive.org/web/20180717213104/http://academievanbouwkunst.nl/,"vimeo,google-analytics"
https://web.archive.org/web/20180522225419/http://academy.fsb.ru:80/?,
https://web.archive.org/web/20180411195930/http://www.academy.gov.ua:80/,"google-analytics,googleapis"
https://web.archive.org/web/20180728221938/http://www.academy.mvr.bg:80/,
https://web.archive.org/web/20180612003443/http://www.academy.ru:80/,"cloudflare,google-analytics,yandex"
https://web.archive.org/web/20180413173841/http://academyart.edu/,"swiftypecdn,omtrdc,cloudfront,googletagmanager"
https://web.archive.org/web/20180610063722/http://www.academycanada.com:80/,"youtube,facebook,googletagmanager"
https://web.archive.org/web/20180527183852/http://www.academyflorida.com:80/,zopim
https://web.archive.org/web/20180523154002/http://academyleadership.com:80/,"norton,google-analytics"
https://web.archive.org/web/20180526082949/http://www.academyofcosmetology.com:80/,google-analytics
https://web.archive.org/web/20180530133153/http://www.academyoflearning.com:80/?,"youtube,google"
https://web.archive.org/web/20180728063631/http://www.academyofmassage.com:80/,"w,facebook,linkedin,sharethis,twitter,google"
https://web.archive.org/web/20180307142848/https://www.academyofsports.de/,"google-analytics,googletagmanager"
https://web.archive.org/web/20180413035600/http://www.academyoftheholycross.org/,"newrelic,typekit,googletagmanager"
https://web.archive.org/web/20180502111821/http://academyx.com:80/,
https://web.archive.org/web/20180525100556/http://acadiaathletics.ca:80/,"quantserve,googletagmanager,newrelic,scorecardresearch,youtube,facebook"
https://web.archive.org/web/20180626221951/https://www.acadlib.lu.lv/,"cloudflare,google-analytics"
https://web.archive.org/web/20180516232418/http://www.acal.edu.au:80/,w
https://web.archive.org/web/20180527210951/http://www.acam.org:80/?,"newrelic,google-analytics,googleapis"
https://web.archive.org/web/20180622202356/http://www.acamus.net:80/,google-analytics
https://web.archive.org/web/20180512180814/http://www.acaom.edu:80/,"w,googletagmanager,gstatic,google-analytics,t,facebook,sharethis,twitter"
https://web.archive.org/web/20180527080427/https://acatcm.com/,"youtube,staticflickr,google-analytics,googleapis"
https://web.archive.org/web/20180523074540/http://www.acatlan.unam.mx/,"bootstrapcdn,cloudflare,imgur,jquery,fontawesome"
https://web.archive.org/web/20180526195304/http://www.acbj.com.br:80/?,"google-analytics,googleapis"
https://web.archive.org/web/20180313023441/http://www.acc.edu.au/,"wistia,googletagmanager,google,googleapis"
https://web.archive.org/web/20180531200911/http://www.accademiabellearti.ra.it:80/,google-analytics
https://web.archive.org/web/20180411100402/http://accademiacostumeemoda.it/,"rfihub,w,googletagmanager,youtube,facebook"
https://web.archive.org/web/20180519061519/http://www.accademiadarte.it:80/?,google-analytics
https://web.archive.org/web/20180527183324/http://www.accademiadelcinema.it:80/,"facebook,google-analytics"
https://web.archive.org/web/20180417060341/http://www.accademiadibrera.milano.it/,google-analytics
https://web.archive.org/web/20180715181941/http://www.accademiagalli.com:80/,"cloudflare,googletagmanager,jquery,yandex,googleadservices,googleapis"
https://web.archive.org/web/20180528232327/http://www.accademiaitaliana.com/,"pinterest,facebook,vimeocdn,googletagmanager"
https://web.archive.org/web/20180523215515/http://www.accaparlante.it:80/,
https://web.archive.org/web/20180601003914/http://www.accelerated.org:80/?,"aspnetcdn,jquery,google-analytics,w"
https://web.archive.org/web/20180518025420/http://www.acceleratedschools.org:80/,"cloudflare,googleapis"
https://web.archive.org/web/20180514070132/http://www.accelerateinstitute.org:80/,"bootstrapcdn,googletagmanager"
https://web.archive.org/web/20180516015424/http://accentfrancais.com/,"bootstrapcdn,google-analytics,youtube,facebook,google"
https://web.archive.org/web/20180409044810/http://www.accessmba.com:80/,"googletagmanager,youtube-nocookie,google,googleapis"
https://web.archive.org/web/20180513010234/http://www.acchs.edu:80/,"w,typekit,google-analytics,google,googleapis"
https://web.archive.org/web/20180514033539/http://www.accimt.ac.lk:80/,
https://web.archive.org/web/20180520173329/http://accounting-simplified.com:80/,google-analytics
https://web.archive.org/web/20180605154226/http://accounting.broad.msu.edu/,"googleapis,googletagmanager,google-analytics,w"
https://web.archive.org/web/20180602125206/http://www.accraacaalumni.com:80/,paypal
https://web.archive.org/web/20180412081730/http://www.ace-ed.org.uk/,"google-analytics,google"
https://web.archive.org/web/20180522172304/http://www.ace.coop:80/,"facebook,twimg,google,w"
https://web.archive.org/web/20180507092707/http://aceeducational.com:80/,
https://web.archive.org/web/20180529192701/http://www.acelf.ca:80/,"facebook,twitter,google-analytics,googleapis"
https://web.archive.org/web/20180410080433/http://www.aceofflorida.org:80/,"rawgit,google-analytics,w"
https://web.archive.org/web/20180518234451/https://www.acer.edu.au/,"bootstrapcdn,cloudflare,jquery,google-analytics,facebook"
https://web.archive.org/web/20180409135824/http://www.aces.edu/,"addthis,googletagmanager"
https://web.archive.org/web/20180407115151/http://www.acfas.ca:80/,"youtube,cloudflare,fontawesome,google-analytics"
https://web.archive.org/web/20180414070045/http://www.acg.edu:80/,"w,doubleclick,googletagmanager,google-analytics,microsoft,youtube,googleadservices,facebook,sharethis,linkedin"
https://web.archive.org/web/20180601200620/http://www.aci.pl:80/,"jquery,google-analytics"
https://web.archive.org/web/20180531140300/http://www.acibadem.edu.tr:80/,"googletagmanager,google,jsdelivr"
https://web.archive.org/web/20180525110444/http://www.acin.tuwien.ac.at:80/,
https://web.archive.org/web/20180411122939/http://www.acitbari.it/,w
https://web.archive.org/web/20180501175325/http://www.acla.org/,"typekit,google-analytics,googleapis"
https://web.archive.org/web/20180516221433/http://www.aclea.org:80/?,"bootstrapcdn,cloudflare,google-analytics,googleapis"
https://web.archive.org/web/20180531040606/http://www.acmi.net.au:80/,"crazyegg,googletagmanager,newrelic,google-analytics,googleadservices,amazonaws"
https://web.archive.org/web/20180717102444/http://www.acmt.hr:80/,
https://web.archive.org/web/20180515103810/http://aco.ifmo.ru:80/,"userapi,yandex"
https://web.archive.org/web/20180508145311/http://www.acom.edu.au:80/,"youtube,w"
https://web.archive.org/web/20180526053323/http://www.acornnaturalists.com:80/,google-analytics
https://web.archive.org/web/20180604063854/http://www.acoustics.salford.ac.uk:80/,"googletagmanager,google-analytics"
https://web.archive.org/web/20180524051647/http://acpe.org/,"hs-scripts,googletagmanager,hubspot,google-analytics"
https://web.archive.org/web/20180327232940/http://acs-aec.ca/,google-analytics
https://web.archive.org/web/20180603033520/http://acs.bg:80/,google-analytics
https://web.archive.org/web/20180719160920/http://www.acs.k12.sc.us:80/,"newrelic,cloudfront,google,googleapis"
https://web.archive.org/web/20180530221058/http://www.acs.nmu.edu:80/,google-analytics
https://web.archive.org/web/20180521150039/http://www.acs.psu.edu:80/,"youtube,google"
https://web.archive.org/web/20180523040254/http://www.acs.qc.ca:80/,"addtoany,google-analytics,googleapis"
https://web.archive.org/web/20180315053749/http://acs350.org/,"youtube,w,googleapis"
https://web.archive.org/web/20180614064010/http://www.acsa.edu.au/,
https://web.archive.org/web/20180330130638/http://acsd.us/,
https://web.archive.org/web/20180519073355/http://www.acsdsc.org:80/,"gstatic,google"
https://web.archive.org/web/20180420063543/https://acsedu.com/,"livechatinc,cloudflare,google-analytics,google"
https://web.archive.org/web/20180411064057/http://act-r.psy.cmu.edu/,
https://web.archive.org/web/20180523135751/http://www.acta.nl:80/,googletagmanager
https://web.archive.org/web/20180329090626/http://actcm.edu/,"w,cloudflare,googletagmanager,btstatic,facebook,thebrighttag,google-analytics,ensighten,sharethis,adnxs"
https://web.archive.org/web/20180523081353/http://www.actden.com:80/,google-analytics
https://web.archive.org/web/20180410122517/http://www.acteonline.org:80/,"pinterest,googleapis,google-analytics,adobedtm"
https://web.archive.org/web/20180411220729/https://www.actfl.org/,"mathtag,google-analytics"
https://web.archive.org/web/20180510134134/http://www.actilangue.com:80/,
https://web.archive.org/web/20180419195854/http://www.acting-international.com/,googletagmanager
https://web.archive.org/web/20180524065155/http://www.actingforbusiness.com:80/,w
https://web.archive.org/web/20180521161955/http://www.actingstudio.com:80/,"facebook,flagcounter,google-analytics,googleapis"
https://web.archive.org/web/20180530100640/http://www.action-learning.com:80/,"googleapis,youtube,w"
https://web.archive.org/web/20180616120135/http://www.action-sejours.com:80/,"doubleclick,googletagmanager,jsdelivr,googleadservices,facebook,cdninstagram"
https://web.archive.org/web/20180427230512/http://www.actioncut.com:80/,
https://web.archive.org/web/20180604210019/http://actionm.com:80/,"googleadservices,doubleclick,google-analytics,w"
https://web.archive.org/web/20180526063541/http://www.activator.com:80/,"w,cloudfront,google-analytics,facebook,google"
https://web.archive.org/web/20180605183427/http://activestudy.info:80/,"yandex,googlesyndication"
https://web.archive.org/web/20180522183428/http://actofcommunication.com:80/,facebook
https://web.archive.org/web/20180512052453/http://www.actorschecklist.com:80/,
https://web.archive.org/web/20180612204303/http://www.actx.edu:80/,"addthis,googletagmanager,github,google-analytics,aspnetcdn,disqus"
https://web.archive.org/web/20180414002602/http://sigchi@acu.edu/,"marketo,googletagmanager"
https://web.archive.org/web/20180806001314/http://acuityinstitute.com/,"googleadservices,google-analytics"
https://web.archive.org/web/20180506103918/https://www.acuitytraining.co.uk/,"sharethis,zopim,googletagmanager,googleapis"
https://web.archive.org/web/20180519110053/http://www.acuoptimist.com:80/,"w,google-analytics,sharethis,twitter,twimg,googleapis"
https://web.archive.org/web/20180430050636/http://www.acupari.de/,"jquery,googletagmanager"
https://web.archive.org/web/20180521102503/http://www.adagreatlakes.org:80/,"googletagmanager,google-analytics"
https://web.archive.org/web/20180529123059/http://www.adair.k12.ky.us:80/,"youtube,google-analytics,google"
https://web.archive.org/web/20180809111815/http://adamsmiddle.org/,google
https://web.archive.org/web/20180412044110/https://www.adamson.edu.ph/,google
https://web.archive.org/web/20180323204457/http://adaptacyya.eu/,"facebook,sharethis,google,googleapis"
https://web.archive.org/web/20180521075859/http://www.adaptibar.com:80/,"bing,cloudflare,googletagmanager,newrelic,facebook,google,googleapis"
https://web.archive.org/web/20180612094915/https://www.adbanker.com/,"newrelic,bing,aspnetcdn,googleapis"
https://web.archive.org/web/20180517020950/http://www.adcet.edu.au:80/,google-analytics
https://web.archive.org/web/20180429130924/http://www.adctheatre.com:80/,"google-analytics,typekit,google,googleapis"
https://web.archive.org/web/20180330194308/http://www.adeanet.org:80/,"addthis,google-analytics,youtube,facebook,twitter,google"
https://web.archive.org/web/20180516075927/http://www.adem.ch:80/,google-analytics
https://web.archive.org/web/20180516081336/https://adesso-online.de/,"googletagservices,cloudfront,google-analytics"
https://web.archive.org/web/20180329133749/http://adide.org/,"w,cloudflare,google-analytics,twitter,twimg"
https://web.archive.org/web/20180616192149/http://www.adk-bw.de:80/,"google-analytics,w"
https://web.archive.org/web/20180528220741/http://www.adkwatershed.org:80/,"newrelic,google-analytics"
https://web.archive.org/web/20180417073703/http://www.adlerplanetarium.org/,"quantserve,w,serving-sys,googletagmanager,google-analytics,facebook,google"
https://web.archive.org/web/20180423072139/http://www.admin.ch:80/,"youtube,twitter"
https://web.archive.org/web/20180610180324/http://administracion.uniandes.edu.co/,"pinterest,rawgit,googletagmanager,facebook,google"
https://web.archive.org/web/20180418022755/http://admission.enrollment.cmu.edu:80/,"cdninstagram,googletagmanager"
https://web.archive.org/web/20180525034617/http://www.admissions.caltech.edu:80/,"staticflickr,amazonaws,google-analytics,googleapis"
https://web.archive.org/web/20180416050031/http://www.admissions.iastate.edu:80/,"doubleclick,googletagmanager,google-analytics,googleadservices,sitescout,facebook,google"
https://web.archive.org/web/20180522212000/http://admissions.illinoisstate.edu/,googletagmanager
https://web.archive.org/web/20180510144012/http://admissions.mcm.edu:80/,"adsrvr,googletagmanager,cloudfront,google-analytics,amazonaws,googleapis"
https://web.archive.org/web/20180409114447/http://admissions.psu.edu:80/,"googletagmanager,googleapis"
https://web.archive.org/web/20180413135626/http://www.admissions.tcu.edu/,"netdna-ssl,wordpress,googletagmanager,w"
https://web.archive.org/web/20180515014252/http://admissions.utk.edu/,"wpengine,w,jquery,google-analytics,wp,cdninstagram,zencdn,microsofttranslator"
https://web.archive.org/web/20180522164641/http://www.admitere.uaic.ro:80/,"google-analytics,w"
https://web.archive.org/web/20180520020046/http://www.admiu.edu.az:80/,"yadro,google-analytics"
https://web.archive.org/web/20180523143957/http://www.adnu.edu.ph:80/,"sharethis,google-analytics,w"
https://web.archive.org/web/20180606092509/https://adomlingua.fr/,"bing,googletagmanager,gstatic,google-analytics,mouseflow"
https://web.archive.org/web/20180521010902/http://www.adriaanvandenende.nl:80/,
https://web.archive.org/web/20180517032655/http://www.adrian.k12.mo.us:80/,"gstatic,googleusercontent,google"
https://web.archive.org/web/20180516195410/http://www.adriansd.com:80/,
https://web.archive.org/web/20180511185601/http://www.ads-dieburg.de:80/,
https://web.archive.org/web/20180504040159/http://www.ads.uga.edu:80/,google-analytics
https://web.archive.org/web/20180508001428/http://adsb.on.ca:80/,
https://web.archive.org/web/20180511111421/http://www.adsrm.org/,google-analytics
https://web.archive.org/web/20180519214910/http://adu.edu.az:80/,"youtube,google-analytics,w"
