url,3p-domain
https://web.archive.org/web/20140516235017/http://2ie-edu.org/,"google-analytics,googleapis"
https://web.archive.org/web/20140516221124/http://2lolowicz.pl/,
https://web.archive.org/web/20140401075232/http://www.301.dyon.pl/,google-analytics
https://web.archive.org/web/20140804011013/http://www.35icho.uoa.gr/,
https://web.archive.org/web/20140525121703/http://www.3jidi.com:80/,
https://web.archive.org/web/20140527135624/http://www.3people.com.tw/,"youtube,google-analytics,google"
https://web.archive.org/web/20140516223918/http://48fm.com/,"creativecommons,google-analytics,wordpress"
https://web.archive.org/web/20140517014127/http://4c.org/,"google-analytics,google"
https://web.archive.org/web/20140705094107/http://4h.ucanr.edu/,google-analytics
https://web.archive.org/web/20140227103748/http://www.4j.lane.edu/,google-analytics
https://web.archive.org/web/20140516214318/http://4mation.co.uk/,
https://web.archive.org/web/20140517012801/http://4teachers.de/,google-analytics
https://web.archive.org/web/20140517091908/http://4teachers.org/,"quantserve,google-analytics,googleadservices,openx,adnxs"
https://web.archive.org/web/20140523061828/http://4tests.com/,"quantserve,google-analytics,facebook,google,googleapis"
https://web.archive.org/web/20140516225247/http://52school.com/,"doubleclick,microad,yahoo,google-analytics,googleadservices"
https://web.archive.org/web/20140517010150/http://5aaa.com/,
https://web.archive.org/web/20140519114606/http://www.5safepoints.com:80/,"yimg,yahoo,google-analytics"
https://web.archive.org/web/20140516205635/http://6sigma.com/,"cloudflare,google-analytics"
https://web.archive.org/web/20140517025343/http://7hillsschool.org/,"googleapis,doubleclick"
https://web.archive.org/web/20140414030910/http://826valencia.org/,"typekit,google-analytics,facebook,twitter,mailchimp,googleapis"
https://web.archive.org/web/20140517042311/http://82ndst.com/,google-analytics
https://web.archive.org/web/20140517010035/http://881theburg.com/,"google-analytics,addtoany"
https://web.archive.org/web/20140516231331/http://889100.com/,"doubleclick,microad,yahoo,google-analytics,googleadservices,facebook,twitter,amazonaws,google,googleapis"
https://web.archive.org/web/20140516223533/http://a-la-francaise.com/,google-analytics
https://web.archive.org/web/20140518202413/http://www.a2zcolleges.com/,"googlesyndication,addthis,scorecardresearch,google-analytics,google"
https://web.archive.org/web/20140419153542/http://www.a3bs.com:80/,"marketo,doubleclick,typekit,addthis,google-analytics,googleadservices,google"
https://web.archive.org/web/20140325232100/http://www.aa.edu/,google-analytics
https://web.archive.org/web/20140516234608/http://aaaparis.net/,"doubleclick,google-analytics,googleadservices,facebook,youtube"
https://web.archive.org/web/20140331182033/http://www.aaari.info/,"amazonaws,google-analytics"
https://web.archive.org/web/20140520081409/http://aaart.edu/,"youtube,google-analytics"
https://web.archive.org/web/20140424142236/http://aaas.duke.edu:80/,"addthis,google-analytics"
https://web.archive.org/web/20140407123532/http://www.aacc.edu:80/,"gstatic,hubspot,mediaplex"
https://web.archive.org/web/20140517011401/http://aad-kongress.de/,googleapis
https://web.archive.org/web/20140516224116/http://aada.edu/,google-analytics
https://web.archive.org/web/20140410020039/http://www.aadusd.k12.ca.us:80/?,google
https://web.archive.org/web/20140517204149/http://www.aaee.org/,google-analytics
https://web.archive.org/web/20140328135436/http://www.aafpe.org/,"google-analytics,google"
https://web.archive.org/web/20140516213754/http://aag-cuxhaven.net/,"newrelic,google-analytics"
https://web.archive.org/web/20140603171045/http://aahs.aasdcat.com:80/,
https://web.archive.org/web/20140517131521/http://www.aai-wien.at:80/,facebook
https://web.archive.org/web/20140521045752/http://www.aaicu.org:80/,
https://web.archive.org/web/20140516213654/http://aais.com/,"youtube,google-analytics,google"
https://web.archive.org/web/20140516233808/http://aale.org/,
https://web.archive.org/web/20140406150657/https://www.aamc.org/,"coremetrics,addthis,newrelic,twimg,googleapis"
https://web.archive.org/web/20140603143440/http://www.aamu.edu/,"google-analytics,googleapis"
https://web.archive.org/web/20140516214841/http://aanj.org/,google-analytics
https://web.archive.org/web/20140516214413/http://aanvalopschooluitval.nl/,"google-analytics,googleapis"
https://web.archive.org/web/20140516235801/http://aaopg.com/,
https://web.archive.org/web/20140409081903/http://aapt.org/,"google-analytics,google"
https://web.archive.org/web/20140606105922/http://www.aas.gr:80/,"doubleclick,google-analytics,googleadservices,google,googleapis"
https://web.archive.org/web/20140529103709/http://www.aas.ru/,"google-analytics,googleapis"
https://web.archive.org/web/20140530171554/http://www.aasa.ac.jp:80/,
https://web.archive.org/web/20140421052057/http://www.aasb.org/,google-analytics
https://web.archive.org/web/20140516184244/http://www.aasd.k12.wi.us/,google-analytics
https://web.archive.org/web/20140516230942/http://aasdcat.com/,
https://web.archive.org/web/20140517161953/http://aast.edu/,
https://web.archive.org/web/20140607233925/http://aast.horrycountyschools.net:80/,
https://web.archive.org/web/20140516184229/http://aate.org.au/,"google-analytics,googleapis"
https://web.archive.org/web/20140320142706/http://www.aau.org/,
https://web.archive.org/web/20140516211729/http://aauj.edu/,
https://web.archive.org/web/20140418183906/http://www.aaup.org/,google-analytics
https://web.archive.org/web/20140516215524/http://aba-albstadt.info/,facebook
https://web.archive.org/web/20140516223919/http://abate-il.org/,
https://web.archive.org/web/20140520055942/http://www.abateflorida.com:80/,"comm100,twimg,blogspot"
https://web.archive.org/web/20140516213951/http://abateofcolo.org/,
https://web.archive.org/web/20140616160215/http://www.abateofindiana.org/,
https://web.archive.org/web/20140516231428/http://abateofoklahoma.org/,"wp,wordpress"
https://web.archive.org/web/20140517003316/http://abatepa.org/,google
https://web.archive.org/web/20140523063914/http://abatesc.com:80/,"facebook,addthis,google-analytics"
https://web.archive.org/web/20140517024441/http://abbeyathletics.com/,"youtube,facebook,quantserve"
https://web.archive.org/web/20140703085626/http://www.abbfonsolterdissen.nl/,
https://web.archive.org/web/20140516184115/http://abbotbeyne.staffs.sch.uk/,
https://web.archive.org/web/20140518173833/http://www.abbotsleigh.nsw.edu.au/,"google-analytics,microsoft"
https://web.archive.org/web/20140625230646/http://www.abc.edu.cn/,baidu
https://web.archive.org/web/20140525211613/http://www.abcawards.co.uk,"getclicky,cloudfront,google-analytics"
https://web.archive.org/web/20140517094328/http://www.abcbartending.com/,google-analytics
https://web.archive.org/web/20140517005208/http://abccampus.ca/,"fbcdn,google,google-analytics,googleapis"
https://web.archive.org/web/20140516211717/http://abceda.com/,statcounter
https://web.archive.org/web/20140516231814/http://abcontario.ca/,
abcschool.com,
https://web.archive.org/web/20140516214758/http://abcte.org/,"sharethis,google-analytics,zopim"
https://web.archive.org/web/20140522213123/http://abe.illinois.edu/,
https://web.archive.org/web/20140529140709/http://abeam.feemcat.org/,
https://web.archive.org/web/20140517002851/http://abendgymnasium.de/,
https://web.archive.org/web/20140623052610/http://www.aber.ac.uk:80/,"cloudfront,googleapis"
https://web.archive.org/web/20140708231456/http://www.abernathyisd.com:80/,
https://web.archive.org/web/20140516184323/http://abes.ac.in/,"google-analytics,facebook,google"
https://web.archive.org/web/20140325053830/https://www.abhes.org/,google-analytics
https://web.archive.org/web/20140424051117/http://www.abi-ev.de/,
https://web.archive.org/web/20141021125954/http://www.abiformazione.it/,
https://web.archive.org/web/20140517220612/http://www.abis-in-leipzig.de/,googleapis
https://web.archive.org/web/20140703013651/http://abit.ifmo.ru/,"vk,rambler,yandex"
https://web.archive.org/web/20140516231342/http://abitu.ru/,"rambler,vk,yahoo,google-analytics,userapi"
https://web.archive.org/web/20140516231653/http://abiturient.by/,"google-analytics,yandex"
https://web.archive.org/web/20140518044601/http://www.abiunity.de:80/,
https://web.archive.org/web/20140615142831/http://abjag.vil.ee:80/,"youtube,google-analytics"
https://web.archive.org/web/20140702024017/http://www.abk-stuttgart.de/,
https://web.archive.org/web/20140516232852/http://ablechild.org/,"google,google-analytics,googleapis"
https://web.archive.org/web/20140517012613/http://ableweb.org/,"facebook,google-analytics"
https://web.archive.org/web/20140520194018/http://www.abmcollege.com:80/?,"googleadservices,doubleclick,google-analytics,googleapis"
https://web.archive.org/web/20140527100112/http://www.abmes.org.br/,google-analytics
https://web.archive.org/web/20140516225628/http://www.abookintime.com/,"google-analytics,gstatic,google,googlesyndication"
https://web.archive.org/web/20140517013419/http://abraarschool.com/,gstatic
https://web.archive.org/web/20140522235637/http://www.abruc.org.br:80/,
https://web.archive.org/web/20140601191237/http://www.abruzzo.istruzione.it/,google-analytics
https://web.archive.org/web/20140521001623/http://www.abs-bund.de/,
https://web.archive.org/web/20140517103726/http://abs.edu/,
https://web.archive.org/web/20140701231211/http://www.absc.ku.edu/,
https://web.archive.org/web/20140517021029/http://absolvia.de/,
https://web.archive.org/web/20140702134329/http://www.absparis.org/,"doubleclick,pinterest,addthis,google-analytics,googleadservices,googleapis"
https://web.archive.org/web/20140403191445/http://www.abss.k12.nc.us/,"app,google-analytics,googleusercontent,google,googleapis"
https://web.archive.org/web/20140517061430/http://absw.edu/,facebook
https://web.archive.org/web/20140411040944/http://abtech.edu/,"google-analytics,googleapis"
https://web.archive.org/web/20140517005353/http://abtech.org/,
https://web.archive.org/web/20140424110531/http://www.abzlambach.at/,
https://web.archive.org/web/20140701045542/http://www.ac-aix-marseille.fr/,
https://web.archive.org/web/20140516232417/http://ac-besancon.fr/,google-analytics
https://web.archive.org/web/20140513011115/http://www.ac-bordeaux.fr:80/,
https://web.archive.org/web/20140417065917/http://www.ac-caen.fr:80/,"xiti,google-analytics"
https://web.archive.org/web/20140410123201/http://ac-clermont.fr/,google-analytics
https://web.archive.org/web/20140403093447/http://www.ac-creteil.fr/,xiti
https://web.archive.org/web/20140516221903/http://ac-dijon.fr/,"xiti,google-analytics"
https://web.archive.org/web/20140422015455/http://www.ac-grenoble.fr/,
https://web.archive.org/web/20140528184831/http://www.ac-guadeloupe.fr/,
https://web.archive.org/web/20140517003351/http://ac-lille.fr/,xiti
https://web.archive.org/web/20140604085502/http://www.ac-limoges.fr/,xiti
https://web.archive.org/web/20140528195129/http://www.ac-lyon.fr/,google-analytics
https://web.archive.org/web/20140514204618/http://www.ac-martinique.fr:80/,
https://web.archive.org/web/20140503084749/http://www.ac-noumea.nc:80/,
https://web.archive.org/web/20140703012839/http://www.ac-rouen.fr/,google-analytics
https://web.archive.org/web/20140326175733/http://www.ac-strasbourg.fr:80/,xiti
https://web.archive.org/web/20140411140933/http://ac-toulouse.fr/,google-analytics
https://web.archive.org/web/20140526134249/http://www.academia-pradoventura.com:80/,"addtoany,jscache,wordpress,pinterest,jquery,google-analytics,wp,facebook,gravatar,twitter,googleapis"
https://web.archive.org/web/20140516221415/http://academia21.com/,
https://web.archive.org/web/20140517011525/http://academiatica.com/,"adroll,wordpress,google-analytics,googleapis"
https://web.archive.org/web/20140702053710/http://academic.obec.go.th/,statcounter
https://web.archive.org/web/20140701221423/http://academic.sfsu.edu/,google-analytics
https://web.archive.org/web/20140517094209/http://www.academic360.com/,google-analytics
https://web.archive.org/web/20140516211338/http://academica.org.pl/,"google-analytics,googleapis"
https://web.archive.org/web/20140517000054/http://academicadvantage.com/,"google,googleapis"
https://web.archive.org/web/20140527191348/http://academicaffairs.uoregon.edu/,"google-analytics,googleapis"
https://web.archive.org/web/20140517012402/http://academicinstitute.com/,"facebook,google-analytics"
https://web.archive.org/web/20140516184257/http://academicsltd.co.uk/,google-analytics
https://web.archive.org/web/20140516234749/http://academictherapy.com/,
https://web.archive.org/web/20140408130435/http://academictransfer.com/,"newrelic,google-analytics,googleapis"
https://web.archive.org/web/20140517005514/http://academie-villecroze.com/,
https://web.archive.org/web/20140517012331/http://academievanbouwkunst.nl/,google-analytics
https://web.archive.org/web/20140701013935/http://www.academy.fsb.ru/,
https://web.archive.org/web/20140323200217/http://www.academy.gov.ua/,
https://web.archive.org/web/20140720155744/http://www.academy.mvr.bg/,
https://web.archive.org/web/20140520051359/http://academy.ru:80/,"yadro,rambler,google-analytics,yandex,facebook"
https://web.archive.org/web/20140412112544/http://academyart.edu/,"optimizely,google-analytics,doubleclick"
https://web.archive.org/web/20140517010307/http://academycanada.com/,"pinterest,addthis,google-analytics,facebook,linkedin"
https://web.archive.org/web/20140518150538/http://www.academyflorida.com:80/,zopim
https://web.archive.org/web/20140516235153/http://academyleadership.com/,"googleadservices,youtube,google-analytics,doubleclick"
https://web.archive.org/web/20140516211552/http://academyofcosmetology.com/,googleapis
https://web.archive.org/web/20140518092719/http://www.academyoflearning.com:80/?,"doubleclick,google-analytics,googleadservices,facebook,google"
https://web.archive.org/web/20140517200518/http://www.academyofmassage.com/,"facebook,google-analytics,youtube,linkedin,twitter,google"
https://web.archive.org/web/20140516232432/http://academyofsports.de/,google-analytics
https://web.archive.org/web/20140516233001/http://academyoftheholycross.org/,"newrelic,typekit,google-analytics,google"
https://web.archive.org/web/20140421145916/http://www.academyx.com:80/,"google,doubleclick"
https://web.archive.org/web/20140517000052/http://acadiaathletics.ca/,"newrelic,facebook,quantserve,youtube"
https://web.archive.org/web/20140619113624/http://www.acadlib.lu.lv:80/,google-analytics
https://web.archive.org/web/20140516193510/http://acal.edu.au/,"google-analytics,googleapis"
https://web.archive.org/web/20140526022827/http://www.acam.org:80/?,"google-analytics,googleapis"
https://web.archive.org/web/20140516212112/http://acamus.net/,google-analytics
https://web.archive.org/web/20140517010232/http://acaom.edu/,"google-analytics,vimeo,google,googleapis"
https://web.archive.org/web/20140518125318/http://www.acatcm.com/,
https://web.archive.org/web/20140602013858/http://www.acatlan.unam.mx/,google-analytics
https://web.archive.org/web/20140516184246/http://acbj.com.br/,googleapis
https://web.archive.org/web/20140406231645/http://www.acc.edu.au/,"youtube,typekit,google-analytics"
https://web.archive.org/web/20140531040054/http://www.accademiabellearti.ra.it/,google-analytics
https://web.archive.org/web/20140401114949/http://www.accademiacostumeemoda.it/,"googleadservices,google-analytics,doubleclick"
https://web.archive.org/web/20140516234136/http://accademiadarte.it/,google-analytics
https://web.archive.org/web/20140516233556/http://accademiadelcinema.it/,"google-analytics,facebook,google"
https://web.archive.org/web/20140516184239/http://accademiadibrera.milano.it/,google-analytics
https://web.archive.org/web/20140517030813/http://accademiagalli.com/,"cloudfront,google-analytics,googleadservices,facebook,twitter"
https://web.archive.org/web/20140516230037/http://accademiaitaliana.com/,"google-analytics,googleapis"
https://web.archive.org/web/20140516234815/http://accaparlante.it/,paypalobjects
https://web.archive.org/web/20140516235623/http://accelerated.org/,"aspnetcdn,google-analytics"
https://web.archive.org/web/20140516223651/http://acceleratedschools.org/,google-analytics
https://web.archive.org/web/20140517041846/http://accelerateinstitute.org/,"typekit,google-analytics"
https://web.archive.org/web/20140604073732/http://accentfrancais.com/,"youtube,skype,google-analytics"
https://web.archive.org/web/20140412063857/http://www.accessmba.com:80/,"googleadservices,youtube,google-analytics,doubleclick"
https://web.archive.org/web/20140517022154/http://acchs.edu/,google-analytics
https://web.archive.org/web/20140519004828/http://www.accimt.ac.lk:80/,
https://web.archive.org/web/20140516215548/http://accounting-simplified.com/,"sharethis,google-analytics,googlesyndication"
https://web.archive.org/web/20140702015254/http://accounting.broad.msu.edu/,"addtoany,maxcdn,newrelic,cloudfront,google-analytics,youtube,googleapis"
https://web.archive.org/web/20140517010559/http://accraacaalumni.com/,paypal
https://web.archive.org/web/20140423100951/http://www.ace-ed.org.uk:80/,google-analytics
https://web.archive.org/web/20140516204511/http://ace.coop/,
https://web.archive.org/web/20140517005003/http://aceeducational.com/,"facebook,google-analytics"
https://web.archive.org/web/20140517002911/http://acelf.ca/,"facebook,twitter,google-analytics,googleapis"
https://web.archive.org/web/20140516235054/http://aceofflorida.org/,"facebook,google-analytics"
https://web.archive.org/web/20140522032830/http://www.acer.edu.au:80/,"google-analytics,googleapis"
https://web.archive.org/web/20140409213546/http://aces.edu/,"addthis,google-analytics"
https://web.archive.org/web/20140420153627/http://www.acfas.ca:80/,"youtube,google-analytics"
https://web.archive.org/web/20140412223817/http://www.acg.edu:80/,"googleadservices,sharethis,google-analytics,doubleclick"
https://web.archive.org/web/20140517001659/http://aci.pl/,"jquery,google-analytics"
https://web.archive.org/web/20140527074650/http://www.acibadem.edu.tr/,
https://web.archive.org/web/20140331043548/http://www.acin.tuwien.ac.at/,
https://web.archive.org/web/20140517021253/http://acitbari.it/,google-analytics
https://web.archive.org/web/20140410041154/http://www.acla.org:80/,"typekit,google-analytics,googleapis"
https://web.archive.org/web/20140516234433/http://aclea.org/,"google-analytics,googleapis"
https://web.archive.org/web/20140516234958/http://acmi.net.au/,"googletagmanager,addthis,google-analytics"
https://web.archive.org/web/20140527204502/http://www.acmt.hr:80/?,"doubleclick,googleadservices,youtube,google,googleapis"
https://web.archive.org/web/20140704033151/http://aco.ifmo.ru:80/,userapi
https://web.archive.org/web/20140516185856/http://acom.edu.au/,google-analytics
https://web.archive.org/web/20140528125446/http://www.acornnaturalists.com/,google-analytics
https://web.archive.org/web/20140214123617/http://www.acoustics.salford.ac.uk/,google-analytics
https://web.archive.org/web/20140524005850/http://www.acpe.org/,google-analytics
https://web.archive.org/web/20140425225247/http://www.acs-aec.ca/,"google-analytics,googleapis"
https://web.archive.org/web/20140516225924/http://acs.bg/,
https://web.archive.org/web/20140714162336/http://www.acs.k12.sc.us/,"app,google-analytics,googleapis"
https://web.archive.org/web/20140701064806/http://www.acs.nmu.edu/,google-analytics
https://web.archive.org/web/20140329092327/http://www.acs.psu.edu:80/,google
https://web.archive.org/web/20140516202158/http://acs.qc.ca/,"addtoany,google-analytics,googleapis"
https://web.archive.org/web/20140517202948/http://acs350.org/,virtualearth
https://web.archive.org/web/20140516191346/http://acsa.edu.au/,
https://web.archive.org/web/20140516211048/http://acsd.us/,
https://web.archive.org/web/20140516233631/http://acsdsc.org/,"gstatic,google"
https://web.archive.org/web/20140525184539/http://www.acsedu.com:80/,"facebook,google-analytics,google"
https://web.archive.org/web/20140331020233/http://act-r.psy.cmu.edu:80/,
https://web.archive.org/web/20140404231254/http://acta.nl:80/,
https://web.archive.org/web/20140517011136/http://actcm.edu/,"olark,google-analytics"
https://web.archive.org/web/20140517023051/http://actden.com/,google-analytics
https://web.archive.org/web/20140403022818/http://acteonline.org/,"pinterest,google-analytics,googleapis"
https://web.archive.org/web/20140406234118/http://actfl.org/,"mathtag,google-analytics"
https://web.archive.org/web/20140517004521/http://actilangue.com/,estat
https://web.archive.org/web/20140517014250/http://acting-international.com/,"jquery,google-analytics"
https://web.archive.org/web/20150406140842/http://www.actingforbusiness.com/,google-analytics
https://web.archive.org/web/20140517025127/http://actingstudio.com/,"facebook,google-analytics"
https://web.archive.org/web/20140516224537/http://action-learning.com/,youtube
https://web.archive.org/web/20140516234531/http://action-sejours.com/,"googleadservices,youtube,google-analytics,doubleclick"
https://web.archive.org/web/20140517232435/http://actioncut.com/,
https://web.archive.org/web/20140517005243/http://actionm.com/,google-analytics
https://web.archive.org/web/20140517003830/http://activator.com/,"youtube,cloudfront,google-analytics,google"
https://web.archive.org/web/20140517042634/http://activestudy.info/,"vk,yandex"
https://web.archive.org/web/20140516225652/http://actofcommunication.com/,"facebook,adobe"
https://web.archive.org/web/20140517013910/http://actorschecklist.com/,"googlesyndication,flagcounter,google-analytics,google"
https://web.archive.org/web/20140516154009/http://www.actx.edu/,"addthis,google-analytics"
https://web.archive.org/web/20140412112321/http://acu.edu/,"adroll,google-analytics,google,googleapis"
https://web.archive.org/web/20140516224856/http://acuityinstitute.com/,google-analytics
https://web.archive.org/web/20140317052904/http://www.acuitytraining.co.uk:80/,"google,zopim,google-analytics,googleapis"
https://web.archive.org/web/20140520101312/http://www.acuoptimist.com/,"serving-sys,staticflickr,google-analytics,akamai,sharethis,google,apple"
https://web.archive.org/web/20140517001325/http://acupari.de/,"google,googleapis"
https://web.archive.org/web/20140516233221/http://adagreatlakes.org/,google-analytics
https://web.archive.org/web/20140516184051/http://adair.k12.ky.us/,google-analytics
https://web.archive.org/web/20140709051047/http://www.adamsmiddle.org/,"google-analytics,google"
https://web.archive.org/web/20140328225350/http://www.adamson.edu.ph/,"google-analytics,google"
https://web.archive.org/web/20140516234807/http://adaptacyya.eu/,googlesyndication
https://web.archive.org/web/20140519011955/http://www.adaptibar.com:80/?,"adroll,newrelic,verisign,google-analytics,googleapis"
https://web.archive.org/web/20140721011530/https://www.adbanker.com/,google-analytics
https://web.archive.org/web/20140625041223/http://www.adcet.edu.au/,google-analytics
https://web.archive.org/web/20140516205731/http://adctheatre.com/,google-analytics
https://web.archive.org/web/20140412055820/http://www.adeanet.org:80/,google-analytics
https://web.archive.org/web/20140517025159/http://adem.ch/,google-analytics
https://web.archive.org/web/20140517001439/http://adesso-online.de/,"googletagservices,google-analytics"
https://web.archive.org/web/20140516232957/http://adide.org/,google-analytics
https://web.archive.org/web/20140519022006/http://www.adk-bw.de/,"google-analytics,googleapis"
https://web.archive.org/web/20140517015326/http://adkwatershed.org/,
https://web.archive.org/web/20140410134020/http://www.adlerplanetarium.org:80/,"google,google-analytics,googleapis"
https://web.archive.org/web/20140403094707/http://www.admin.ch/,
https://web.archive.org/web/20140625080914/http://administracion.uniandes.edu.co/,"newrelic,google-analytics,facebook,google,googleapis"
https://web.archive.org/web/20140409015326/http://admission.enrollment.cmu.edu:80/,google-analytics
https://web.archive.org/web/20140702124419/http://admissions.caltech.edu/,google-analytics
https://web.archive.org/web/20140505163717/http://www.admissions.iastate.edu/,"gravatar,google-analytics,googleapis"
https://web.archive.org/web/20140531030107/http://admissions.illinoisstate.edu:80/,
https://web.archive.org/web/20140605164722/http://admissions.mcm.edu:80/,"google-analytics,google"
https://web.archive.org/web/20140413090705/http://www.admissions.psu.edu/,"google-analytics,googleapis"
https://web.archive.org/web/20140223001417/http://www.admissions.tcu.edu:80/,"googleadservices,google-analytics"
https://web.archive.org/web/20140530033959/http://admissions.utk.edu/,"wpengine,typekit,newrelic,google-analytics,google,googleapis"
https://web.archive.org/web/20140527122744/http://admitere.uaic.ro/,google-analytics
https://web.archive.org/web/20140516184411/http://admiu.edu.az/,"youtube,yadro"
https://web.archive.org/web/20140606210936/http://www.adnu.edu.ph/,google
https://web.archive.org/web/20140523204049/http://www.adomlingua.fr:80/,"mouseflow,google-analytics,googleapis"
https://web.archive.org/web/20140517022728/http://adriaanvandenende.nl/,
https://web.archive.org/web/20140516184239/http://adrian.k12.mo.us/,
https://web.archive.org/web/20140516230850/http://adriansd.com/,
https://web.archive.org/web/20140517011654/http://ads-dieburg.de/,
https://web.archive.org/web/20140620120806/http://www.ads.uga.edu:80/,google
https://web.archive.org/web/20140527103025/http://www.adsb.on.ca/,google-analytics
https://web.archive.org/web/20140517004023/http://adsrm.org/,
https://web.archive.org/web/20140517163547/http://adu.edu.az/,
https://web.archive.org/web/20140517010438/http://adu.edu/,newrelic
https://web.archive.org/web/20140516184701/http://adusp.org.br/,"facebook,twitter,googleapis"
https://web.archive.org/web/20140401040523/http://advanced.jhu.edu:80/,"typekit,quantserve,google-analytics"
https://web.archive.org/web/20140625142621/http://advancement.illinoisstate.edu/,googleapis
https://web.archive.org/web/20150205232223/http://advancetitan.com:80/,google-analytics
https://web.archive.org/web/20140517003424/http://advanceyed.com/,google-analytics
https://web.archive.org/web/20140525204836/http://www.adventurespanishschool.com:80/,"facebook,google-analytics"
https://web.archive.org/web/20140625103611/http://advising.ku.edu/,"googleadservices,aspnetcdn,google-analytics,doubleclick"
https://web.archive.org/web/20140516234307/http://advocatesforrotc.org/,
https://web.archive.org/web/20140701215004/http://www.ae.engr.ku.edu/,"youtube,aspnetcdn,google-analytics"
https://web.archive.org/web/20140216050637/http://ae.gatech.edu,
https://web.archive.org/web/20140516184429/http://ae.katowice.pl/,"youtube,google-analytics,facebook,google"
https://web.archive.org/web/20140410025141/http://www.ae.utexas.edu:80/,google-analytics
https://web.archive.org/web/20140518023739/http://www.aeaonline.org/,"youtube,addthis,google-analytics"
https://web.archive.org/web/20140516234625/http://aebsd.org/,"app,twimg,google-analytics,googleapis"
https://web.archive.org/web/20140516195258/http://aecc.ac.uk/,"newrelic,google-analytics,googleapis"
https://web.archive.org/web/20140516220657/http://aeceo.ca/,google-analytics
https://web.archive.org/web/20140516190830/http://aecl.com.hk/,
https://web.archive.org/web/20140517001216/http://aecse.net/,google
https://web.archive.org/web/20140517061919/http://aegeancenter.org/,google-analytics
https://web.archive.org/web/20140517013524/http://aegee-leiden.nl/,google
https://web.archive.org/web/20140527185838/http://aei.uoregon.edu/,"akamaihd,google-analytics,google"
https://web.archive.org/web/20140517011036/http://aemseagles.org/,"gstatic,google"
https://web.archive.org/web/20140516224046/http://aenania.de/,
https://web.archive.org/web/20140801234245/http://aepi.uchicago.edu:80/,"googleapis,doubleclick"
https://web.archive.org/web/20140705055405/http://www.aepu.com.cn/,adobe
https://web.archive.org/web/20140415101918/http://www.aera.net/,"youtube,google-analytics,google"
https://web.archive.org/web/20140419033701/http://www.aeromech.usyd.edu.au:80/,
https://web.archive.org/web/20140528144639/http://www.aerotec.es:80/,google-analytics
https://web.archive.org/web/20140516214226/http://aes.ac.in/,google-analytics
https://web.archive.org/web/20141012013136/http://aes.accomack.k12.va.us:80/,
https://web.archive.org/web/20140604224733/http://www.aes.akita-u.ac.jp:80/,
https://web.archive.org/web/20140412184048/http://aese.psu.edu/,"facebook,google-analytics"
https://web.archive.org/web/20140517010253/http://www.aese.pt/,"google-analytics,google"
https://web.archive.org/web/20140325020146/http://www.aeth.org:80/,youtube
https://web.archive.org/web/20140812145651/http://www.af.czu.cz/,google-analytics
https://web.archive.org/web/20140428121031/http://www.afahc.ro/,
https://web.archive.org/web/20140528181031/http://afam.uga.edu:80/,google-analytics
https://web.archive.org/web/20140517021929/http://afaprojects.com/,google-analytics
https://web.archive.org/web/20140513175602/http://www.afaps.ac.th/,
https://web.archive.org/web/20140516230409/http://afcpe.org/,"jquery,google-analytics"
https://web.archive.org/web/20140329075108/http://www.afe.gouv.qc.ca/,google-analytics
