url,3p-domain
https://web.archive.org/web/20150511152930/http://www.4teachers.org:80/,"quantserve,google-analytics,googleadservices,openx,adnxs"
https://web.archive.org/web/20150521163144/http://4tests.com/,"quantserve,google-analytics,googletagservices,facebook,google,googleapis"
https://web.archive.org/web/20150429092427/http://www.52school.com:80/?,"doubleclick,microad,googletagmanager,yahoo,google-analytics,googleadservices"
https://web.archive.org/web/20150502203532/http://www.5aaa.com:80/,baidu
https://web.archive.org/web/20150527175225/http://www.5safepoints.com:80/,"yimg,yahoo,google-analytics"
https://web.archive.org/web/20150423095841/http://6sigma.com/,"cloudflare,google-analytics"
https://web.archive.org/web/20150429050754/http://7hillsschool.org:80/,"vimeo,google-analytics"
https://web.archive.org/web/20150412050430/http://826valencia.org/,"doubleclick,typekit,google-analytics,facebook,twitter,mailchimp,googleapis"
https://web.archive.org/web/20150530051919/http://82ndst.com:80/,google-analytics
https://web.archive.org/web/20150512020520/http://881theburg.com/,"addtoany,jwpcdn,cloudfront,google-analytics"
https://web.archive.org/web/20150511154841/http://www.889100.com:80/,"doubleclick,microad,googletagmanager,yahoo,google-analytics,googleadservices,facebook,twitter,amazonaws,google,googleapis"
https://web.archive.org/web/20150423014626/http://www.a-la-francaise.com:80/,"jquery,google-analytics"
https://web.archive.org/web/20150529080835/http://www.a2zcolleges.com:80/,"googlesyndication,addthis,scorecardresearch,google-analytics,google"
https://web.archive.org/web/20150401073217/https://www.a3bs.com/,"marketo,doubleclick,typekit,addthis,googleadservices,google"
https://web.archive.org/web/20150315002828/http://www.aa.edu/,
https://web.archive.org/web/20150503090343/http://aaaparis.net:80/,"facebook,google-analytics"
https://web.archive.org/web/20150405074110/http://www.aaari.info/,"amazonaws,google-analytics"
https://web.archive.org/web/20150520040339/http://www.aaart.edu:80/?,"youtube,google-analytics"
https://web.archive.org/web/20150408162733/http://aaas.duke.edu/,"addthis,google-analytics"
https://web.archive.org/web/20150413115746/http://www.aacc.edu:80/,"gstatic,hubspot,mediaplex"
https://web.archive.org/web/20150530081202/http://aad-kongress.de:80/,googleapis
https://web.archive.org/web/20150412224032/http://aada.edu/,google-analytics
https://web.archive.org/web/20150402010711/http://www.aadusd.k12.ca.us:80/?,google
https://web.archive.org/web/20150603123258/http://www.aaee.org:80/,google-analytics
https://web.archive.org/web/20150415022654/http://www.aafpe.org:80/,"google-analytics,google"
https://web.archive.org/web/20150525135519/http://www.aag-cuxhaven.net/,"newrelic,google-analytics"
https://web.archive.org/web/20150517120711/http://aahs.aasdcat.com:80/,
https://web.archive.org/web/20150512013449/http://www.aai-wien.at:80/,facebook
https://web.archive.org/web/20150421194420/http://www.aaicu.org/,
https://web.archive.org/web/20150514200229/http://www.aais.com:80/,"google-analytics,google"
https://web.archive.org/web/20150504203750/http://www.aale.org:80/,googleapis
https://web.archive.org/web/20150414135718/http://aamc.org/,"coremetrics,addthis,newrelic,google-analytics,twimg"
https://web.archive.org/web/20150302192339/http://www.aamu.edu:80/,"google-analytics,googleapis"
https://web.archive.org/web/20150403132011/http://aanj.org/,google-analytics
https://web.archive.org/web/20150512194539/http://www.aanvalopschooluitval.nl:80/,"google-analytics,googleapis"
https://web.archive.org/web/20150519070457/http://www.aaopg.com:80/,
https://web.archive.org/web/20150330134516/http://www.aapt.org:80/,"google-analytics,google"
https://web.archive.org/web/20150607232723/http://www.aas.gr:80/?,"doubleclick,google-analytics,googleadservices,google,googleapis"
https://web.archive.org/web/20150429040547/http://aas.ru:80/,"google-analytics,googleapis"
https://web.archive.org/web/20150511030702/http://www.aasa.ac.jp:80/,
https://web.archive.org/web/20150416095306/http://aasb.org/,google-analytics
https://web.archive.org/web/20150526001837/http://www.aasd.k12.wi.us:80/,google-analytics
https://web.archive.org/web/20150522064715/http://www.aasdcat.com:80/,
https://web.archive.org/web/20150512023355/http://www.aast.edu/,
https://web.archive.org/web/20150519053916/http://aast.horrycountyschools.net:80/,
https://web.archive.org/web/20150529202710/http://www.aate.org.au:80/,google-analytics
https://web.archive.org/web/20150403130540/http://www.aau.org:80/,
https://web.archive.org/web/20150504053513/http://www.aauj.edu:80/?,"youtube,sharethis,addthis,googleapis"
https://web.archive.org/web/20150412084953/http://www.aaup.org/,google-analytics
https://web.archive.org/web/20150801005849/http://aba-albstadt.info/,
https://web.archive.org/web/20150504224722/http://abate-il.org:80/,
https://web.archive.org/web/20150602063337/http://www.abateflorida.com:80/,comm100
https://web.archive.org/web/20150404131206/http://www.abateofcolo.org/,paypalobjects
https://web.archive.org/web/20150429091811/http://www.abateofindiana.org:80/,google-analytics
https://web.archive.org/web/20150417143205/http://www.abateofoklahoma.org/,wp
https://web.archive.org/web/20150510025248/http://www.abatepa.org:80/,google
https://web.archive.org/web/20150402055635/http://www.abatesc.com/,"youtube,facebook,addthis,google-analytics"
https://web.archive.org/web/20150524151950/http://abbeyathletics.com:80/,"youtube,facebook,quantserve,addthis"
https://web.archive.org/web/20150406115358/http://www.abbfonsolterdissen.nl/,
https://web.archive.org/web/20150503140202/http://abbotbeyne.staffs.sch.uk:80/,google
https://web.archive.org/web/20150426234406/http://www.abbotsleigh.nsw.edu.au:80/,"google-analytics,microsoft"
https://web.archive.org/web/20150430125758/http://www.abc.edu.cn:80/,baidu
https://web.archive.org/web/20150420145754/http://www.abcawards.co.uk/,google-analytics
https://web.archive.org/web/20150414053305/http://www.abcbartending.com/,google-analytics
https://web.archive.org/web/20150407113348/http://www.abccampus.ca:80/,"google,google-analytics,googleapis"
https://web.archive.org/web/20150601075416/http://abceda.com/,
https://web.archive.org/web/20150509012012/http://www.abcontario.ca:80/?,
https://web.archive.org/web/20150516023524/http://www.abcschool.com:80/,"doubleclick,addthis,google-analytics,googletagservices,google"
https://web.archive.org/web/20150520034216/http://abcte.org:80/,"zopim,google-analytics,sharethis,google,googleapis"
https://web.archive.org/web/20150409050424/http://abe.illinois.edu/,
https://web.archive.org/web/20150510011140/http://abeam.feemcat.org:80/,
https://web.archive.org/web/20150801022436/http://abendgymnasium.de/,w
https://web.archive.org/web/20150522015225/http://www.aber.ac.uk/,"cloudfront,googleapis"
https://web.archive.org/web/20150321141006/http://www.abernathyisd.com/,google-analytics
https://web.archive.org/web/20150519133318/http://www.abes.ac.in/,googleapis
https://web.archive.org/web/20150417100913/http://www.abhes.org:80/,google-analytics
https://web.archive.org/web/20150327073025/http://www.abi-ev.de:80/,
https://web.archive.org/web/20150512213339/http://www.abiformazione.it:80/,
https://web.archive.org/web/20150426063035/http://www.abis-in-leipzig.de:80/,"google-analytics,googleapis"
https://web.archive.org/web/20150603060310/http://abit.ifmo.ru:80/,"youtube,vk,rambler,yandex"
https://web.archive.org/web/20150609025506/http://www.abitu.ru:80/,"rambler,vk,yahoo,google-analytics,userapi"
https://web.archive.org/web/20150508060513/http://www.abiturient.by:80/,"google-analytics,yandex"
https://web.archive.org/web/20150515100655/http://www.abiunity.de:80/,
https://web.archive.org/web/20150610202506/http://abjag.vil.ee/,"youtube,google-analytics"
https://web.archive.org/web/20150517031609/http://www.abk-stuttgart.de:80/,
https://web.archive.org/web/20150523070624/http://ablechild.org/,"google,cloudfront,google-analytics,w"
https://web.archive.org/web/20150327122329/http://ableweb.org/,"facebook,google-analytics"
https://web.archive.org/web/20150519042914/http://www.abmcollege.com:80/,"googleadservices,doubleclick,google-analytics,googleapis"
https://web.archive.org/web/20150709172413/http://www.abmes.org.br/,google-analytics
https://web.archive.org/web/20150504143851/http://abookintime.com:80/,"googlesyndication,pinterest,google-analytics,amazon-adsystem,google"
https://web.archive.org/web/20150516142542/http://www.abraarschool.com:80/,"gstatic,googleusercontent"
https://web.archive.org/web/20150509020105/http://www.abruc.org.br:80/,
https://web.archive.org/web/20150623064908/http://www.abruzzo.istruzione.it:80/,google-analytics
https://web.archive.org/web/20150501115208/http://www.abs-bund.de/,
https://web.archive.org/web/20150421015022/http://www.abs.edu/,google-analytics
https://web.archive.org/web/20150315021415/http://www.absc.ku.edu/,"ytimg,cloudflare,fbcdn,google-analytics"
https://web.archive.org/web/20150402144351/http://www.absolvia.de/,
https://web.archive.org/web/20150507223917/http://www.absparis.org:80/?,"w,pinterest,doubleclick,addthis,google-analytics,googleadservices,facebook,youtube,googleapis"
https://web.archive.org/web/20150402043523/http://www.abss.k12.nc.us/,"app,google-analytics,googleusercontent,google,googleapis"
https://web.archive.org/web/20150426111340/http://www.absw.edu:80/,"wp,google-analytics"
https://web.archive.org/web/20150402230247/http://www.abtech.edu/,"bootstrapcdn,google-analytics,googleapis"
https://web.archive.org/web/20150529222534/http://www.abtech.org/,
https://web.archive.org/web/20150502085931/http://www.abzlambach.at/,
https://web.archive.org/web/20150524030953/http://www.ac-aix-marseille.fr:80/?,"xiti,google-analytics"
https://web.archive.org/web/20150629130624/http://www.ac-besancon.fr/,google-analytics
https://web.archive.org/web/20150520052911/http://www2.ac-bordeaux.fr/,google-analytics
https://web.archive.org/web/20150417030111/http://www.ac-caen.fr:80/,"xiti,google-analytics"
https://web.archive.org/web/20150409064226/http://www.ac-clermont.fr:80/,google-analytics
https://web.archive.org/web/20150415071442/http://ac-creteil.fr:80/,xiti
https://web.archive.org/web/20150504103704/http://www.ac-dijon.fr:80/,"xiti,google-analytics"
https://web.archive.org/web/20150326053414/http://ac-grenoble.fr/,
https://web.archive.org/web/20150319022823/http://www.ac-guadeloupe.fr/,
https://web.archive.org/web/20150522020317/http://www1.ac-lille.fr:80/,"xiti,google-analytics"
https://web.archive.org/web/20150506220253/http://www.ac-limoges.fr:80/,xiti
https://web.archive.org/web/20150406011427/http://www1.ac-lyon.fr/,
https://web.archive.org/web/20150525042807/http://www.ac-martinique.fr:80/,
https://web.archive.org/web/20150503234548/http://www.ac-noumea.nc:80/,google-analytics
https://web.archive.org/web/20150503152730/http://www.ac-rouen.fr:80/,google-analytics
https://web.archive.org/web/20150403210710/http://www.ac-strasbourg.fr:80/,xiti
https://web.archive.org/web/20150423083557/http://ac-toulouse.fr/,google-analytics
https://web.archive.org/web/20150522135024/http://www.academia-pradoventura.com:80/,"addtoany,jscache,w,jquery,google-analytics,wp,gravatar,googleapis"
https://web.archive.org/web/20150517073312/http://www.academia21.com:80/,googleadservices
https://web.archive.org/web/20150530130712/http://www.academiatica.com/,"w,pinterest,googletagmanager,wp,google-analytics,youtube,gravatar"
https://web.archive.org/web/20150516034200/http://academic.obec.go.th:80/,statcounter
https://web.archive.org/web/20150515060613/http://academic.sfsu.edu:80/,"staticflickr,google-analytics,googleapis"
https://web.archive.org/web/20150512035137/http://www.academic360.com:80/,google-analytics
https://web.archive.org/web/20150510204345/http://www.academica.org.pl/,"google-analytics,googleapis"
https://web.archive.org/web/20150508093054/http://www.academicadvantage.com:80/,
https://web.archive.org/web/20150510162915/https://academicaffairs.uoregon.edu/,"google-analytics,googleapis"
https://web.archive.org/web/20150801062405/http://academicinstitute.com/,"facebook,google-analytics"
https://web.archive.org/web/20150518024827/http://www.academicsltd.co.uk:80/?,"addthis,google-analytics,googleapis"
https://web.archive.org/web/20150504093744/http://www.academictherapy.com:80/,
https://web.archive.org/web/20150328155619/http://academictransfer.com:80/,"newrelic,github,googletagmanager,googleapis"
https://web.archive.org/web/20150529175706/http://www.academie-villecroze.com:80/,
https://web.archive.org/web/20150424024447/http://www.academievanbouwkunst.nl:80/,"google-analytics,zencdn"
https://web.archive.org/web/20150515161841/http://www.academy.fsb.ru/,
https://web.archive.org/web/20150409072823/http://www.academy.gov.ua:80/?,"google-analytics,googleapis"
https://web.archive.org/web/20150327045317/http://www.academy.mvr.bg/,
https://web.archive.org/web/20150603093129/http://academy.ru:80/?,"google-analytics,yandex"
https://web.archive.org/web/20150412223842/http://academyart.edu/,"adroll,adobedtm,omtrdc,google-analytics,facebook"
https://web.archive.org/web/20150507225822/http://www.academycanada.com:80/,"youtube,google-analytics"
https://web.archive.org/web/20150507155524/http://www.academyflorida.com:80/,zopim
https://web.archive.org/web/20150512144856/http://www.academyleadership.com:80/,"googleadservices,youtube,google-analytics,doubleclick"
https://web.archive.org/web/20150426194933/http://www.academyofcosmetology.com/,"facebook,googleapis"
https://web.archive.org/web/20150530014813/http://www.academyoflearning.com:80/,"doubleclick,googletagmanager,cloudfront,googleadservices,twitter"
https://web.archive.org/web/20150510102510/http://www.academyofmassage.com:80/,"walmart,facebook,jquery,youtube,amazon-adsystem,linkedin,sharethis,twitter,google"
https://web.archive.org/web/20150526200908/http://www.academyofsports.de:80/?,google-analytics
https://web.archive.org/web/20150326103806/http://www.academyoftheholycross.org:80/,"newrelic,typekit,google-analytics,google"
https://web.archive.org/web/20150414234000/http://www.academyx.com:80/,"googleadservices,adroll,google-analytics,doubleclick"
https://web.archive.org/web/20150422222320/http://www.acadiaathletics.ca/,"youtube,facebook,quantserve"
https://web.archive.org/web/20150710063018/http://www.acadlib.lu.lv:80/,google-analytics
https://web.archive.org/web/20150709092508/http://www.acal.edu.au:80/,"amazonaws,google-analytics,googleapis"
https://web.archive.org/web/20150524021024/http://www.acam.org:80/,"google-analytics,googleapis"
https://web.archive.org/web/20150507123136/http://www.acamus.net:80/,google-analytics
https://web.archive.org/web/20150403123242/http://acaom.edu/,google-analytics
https://web.archive.org/web/20150427061134/http://www.acatcm.com:80/,"youtube,google-analytics,google"
https://web.archive.org/web/20150515145626/http://www.acatlan.unam.mx:80/,"google-analytics,wordpress"
https://web.archive.org/web/20150315140850/http://www.acbj.com.br/,googleapis
https://web.archive.org/web/20150407232432/http://www.acc.edu.au:80/,"wistia,rawgit,googletagmanager,googleapis"
https://web.archive.org/web/20150417073145/http://www.accademiabellearti.ra.it/,google-analytics
https://web.archive.org/web/20150402192324/http://www.accademiacostumeemoda.it/,"googleadservices,youtube,google-analytics,doubleclick"
https://web.archive.org/web/20150430110323/http://www.accademiadarte.it:80/,google-analytics
https://web.archive.org/web/20150516044543/http://www.accademiadelcinema.it:80/?,google-analytics
https://web.archive.org/web/20150419200041/http://www.accademiadibrera.milano.it:80/,google-analytics
https://web.archive.org/web/20150609031345/http://www.accademiagalli.com:80/,"googletagmanager,google-analytics,googleadservices,facebook,googleapis"
https://web.archive.org/web/20150330235356/http://www.accademiaitaliana.com/,"google-analytics,googleapis"
https://web.archive.org/web/20150429042533/http://www.accaparlante.it:80/,
https://web.archive.org/web/20150404042329/http://www.accelerated.org/,"aspnetcdn,google-analytics"
https://web.archive.org/web/20150529054404/http://www.acceleratedschools.org:80/,google-analytics
https://web.archive.org/web/20150511115019/http://www.accelerateinstitute.org:80/,"typekit,google-analytics"
https://web.archive.org/web/20150507231350/http://www.accentfrancais.com:80/,"youtube,skype,google-analytics"
https://web.archive.org/web/20150415050150/http://www.accessmba.com:80/?,"adroll,doubleclick,google-analytics,googleadservices,youtube"
https://web.archive.org/web/20150516022721/http://www.acchs.edu:80/,"typekit,google-analytics,google"
https://web.archive.org/web/20150515034242/http://www.accimt.ac.lk:80/,
https://web.archive.org/web/20150520055830/http://accounting-simplified.com:80/,"sharethis,google-analytics,googlesyndication"
https://web.archive.org/web/20150523223049/http://accounting.broad.msu.edu:80/,"addtoany,w,crazyegg,newrelic,google-analytics,youtube,googleapis"
https://web.archive.org/web/20150318195239/http://www.accraacaalumni.com/,paypal
https://web.archive.org/web/20150427025411/http://www.ace-ed.org.uk:80/,google-analytics
https://web.archive.org/web/20150527024908/http://www.ace.coop:80/,
https://web.archive.org/web/20150523150823/http://aceeducational.com/,
https://web.archive.org/web/20150505210423/http://cote@acelf.ca/,"newrelic,google-analytics,facebook,twitter,googleapis"
https://web.archive.org/web/20150508191402/http://www.aceofflorida.org:80/,"facebook,google-analytics"
https://web.archive.org/web/20150510003628/http://www.acer.edu.au:80/,"newrelic,google-analytics"
https://web.archive.org/web/20150326024532/http://www.aces.edu:80/,"youtube-nocookie,addthis,google-analytics,googleapis"
https://web.archive.org/web/20150331235501/http://www.acfas.ca:80/,"youtube,google-analytics"
https://web.archive.org/web/20150416055857/http://www.acg.edu:80/,"googleadservices,sharethis,google-analytics,doubleclick"
https://web.archive.org/web/20150330001253/http://www.aci.pl:80/,"jquery,google-analytics"
https://web.archive.org/web/20150511183954/http://www.acibadem.edu.tr:80/,"googleadservices,facebook,google-analytics"
https://web.archive.org/web/20150321160302/http://www.acin.tuwien.ac.at/,
https://web.archive.org/web/20150625085006/http://www.acitbari.it/,google-analytics
https://web.archive.org/web/20150421201524/http://www.acla.org/,"typekit,mailchimp,google-analytics,googleapis"
https://web.archive.org/web/20150517025022/http://www.aclea.org:80/?,"google-analytics,googleapis"
https://web.archive.org/web/20150520185233/http://www.acmi.net.au/,"hellobar,addthis,googletagmanager"
https://web.archive.org/web/20150521004908/http://www.acmt.hr:80/,"doubleclick,google-analytics,googleadservices,facebook,youtube,google,googleapis"
https://web.archive.org/web/20150527211933/http://aco.ifmo.ru:80/,userapi
https://web.archive.org/web/20150517063836/http://www.acom.edu.au:80/,google-analytics
https://web.archive.org/web/20150512100458/http://www.acornnaturalists.com:80/,google-analytics
https://web.archive.org/web/20150602065928/http://www.acoustics.salford.ac.uk/,google-analytics
https://web.archive.org/web/20150526201645/http://acpe.org/,"facebook,google-analytics"
https://web.archive.org/web/20150408230218/http://www.acs-aec.ca/,"google-analytics,googleapis"
https://web.archive.org/web/20150427154146/http://acs.bg:80/,google-analytics
https://web.archive.org/web/20150811003236/http://www.acs.k12.sc.us/,"app,google-analytics,googleapis"
https://web.archive.org/web/20150515175439/http://www.acs.nmu.edu/,google-analytics
https://web.archive.org/web/20150522004933/http://www.acs.psu.edu:80/,google
https://web.archive.org/web/20150428082850/http://www.acs.qc.ca:80/,"addtoany,google-analytics,googleapis"
https://web.archive.org/web/20150328221614/http://www.acs350.org/,"google,googleapis"
https://web.archive.org/web/20150411191510/http://www.acsa.edu.au/,
https://web.archive.org/web/20150507171117/http://acsd.us:80/,
https://web.archive.org/web/20150525033455/http://www.acsdsc.org:80/,"gstatic,google"
https://web.archive.org/web/20150509163002/http://www.acsedu.com:80/,"facebook,cloudflare,google-analytics,google"
https://web.archive.org/web/20150415231825/http://act-r.psy.cmu.edu:80/?,
https://web.archive.org/web/20150428232059/http://www.acta.nl/,google-analytics
https://web.archive.org/web/20150318030327/http://www.actcm.edu/,"olark,cloudflare,adnxs,google-analytics"
https://web.archive.org/web/20150502211955/http://actden.com/,google-analytics
https://web.archive.org/web/20150323015631/http://acteonline.org/,"pinterest,google-analytics,googleapis"
https://web.archive.org/web/20150413022611/http://www.actfl.org:80/,"newrelic,mathtag,google-analytics"
https://web.archive.org/web/20150517050528/http://www.actilangue.com:80/,
https://web.archive.org/web/20150428040212/http://www.acting-international.com/,google-analytics
https://web.archive.org/web/20150628013806/http://www.actingforbusiness.com/,google-analytics
https://web.archive.org/web/20150526214732/http://www.actingstudio.com:80/?,"facebook,google-analytics,googleapis"
https://web.archive.org/web/20150529192852/http://www.action-learning.com/,"zemanta,youtube,w"
https://web.archive.org/web/20150315001248/http://action-sejours.com/,"doubleclick,veinteractive,google-analytics,googleadservices,youtube"
https://web.archive.org/web/20150424130247/http://www.actioncut.com/,
https://web.archive.org/web/20150507021652/http://www.actionm.com/,"googleadservices,google-analytics,doubleclick"
https://web.archive.org/web/20150519021522/https://www.activator.com/,"w,cloudflare,cloudfront,google-analytics,youtube,google"
https://web.archive.org/web/20150325220335/http://activestudy.info/,"vk,yandex"
https://web.archive.org/web/20150517050338/http://actofcommunication.com:80/,"facebook,adobe"
https://web.archive.org/web/20150426221744/http://www.actorschecklist.com:80/,
https://web.archive.org/web/20150423081806/http://actx.edu:80/,"google-analytics,addthis,google"
https://web.archive.org/web/20150412223429/http://acu.edu/,"adroll,google-analytics,google,googleapis"
https://web.archive.org/web/20150510183346/http://acuityinstitute.com:80/?,w
https://web.archive.org/web/20150327005726/http://www.acuitytraining.co.uk:80/,"googleapis,googletagmanager,zopim"
https://web.archive.org/web/20150627175128/http://acuoptimist.com/,"staticflickr,google-analytics,akamai,sharethis,google,apple"
https://web.archive.org/web/20150628135412/http://acupari.de/,jquery
https://web.archive.org/web/20150519161824/http://www.adagreatlakes.org/,google-analytics
https://web.archive.org/web/20150429185910/http://www.adair.k12.ky.us:80/,"youtube,google-analytics"
https://web.archive.org/web/20150524115703/http://www.adamsmiddle.org:80/,"google-analytics,google"
https://web.archive.org/web/20150406220209/http://www.adamson.edu.ph/,"google-analytics,google"
https://web.archive.org/web/20150801031613/http://adaptacyya.eu/,googlesyndication
https://web.archive.org/web/20150525234903/http://www.adaptibar.com:80/,"newrelic,google-analytics,googleapis"
https://web.archive.org/web/20150512070728/http://www.adbanker.com:80/,"amazonaws,googleapis"
https://web.archive.org/web/20150516005044/http://www.adcet.edu.au:80/?,google-analytics
https://web.archive.org/web/20150703110248/http://www.adctheatre.com/,google-analytics
https://web.archive.org/web/20150320225448/http://www.adeanet.org/,"youtube,facebook,google-analytics"
https://web.archive.org/web/20150703125919/http://www.adem.ch/,google-analytics
https://web.archive.org/web/20150504225127/http://adesso-online.de:80/,"googletagservices,google-analytics"
https://web.archive.org/web/20150512111334/http://adide.org/,google-analytics
https://web.archive.org/web/20150509044342/http://www.adk-bw.de/,"google-analytics,googleapis"
https://web.archive.org/web/20150526143250/http://www.adkwatershed.org:80/,"newrelic,google-analytics"
https://web.archive.org/web/20150417132801/http://www.adlerplanetarium.org/,"adroll,google-analytics,googleadservices,google,googleapis"
https://web.archive.org/web/20150417095848/http://www.admin.ch:80/,
https://web.archive.org/web/20150627164105/http://administracion.uniandes.edu.co/,"google-analytics,googletagmanager,google,googleapis"
https://web.archive.org/web/20150410200715/http://admission.enrollment.cmu.edu:80/,google-analytics
https://web.archive.org/web/20150503035853/http://www.admissions.caltech.edu:80/,"staticflickr,google-analytics,ytimg,amazonaws,googleapis"
https://web.archive.org/web/20150407215239/http://www.admissions.iastate.edu:80/,"gravatar,google-analytics"
https://web.archive.org/web/20150515200841/http://admissions.illinoisstate.edu:80/,
https://web.archive.org/web/20150426160424/http://admissions.mcm.edu:80/,"google-analytics,google"
https://web.archive.org/web/20150408124621/http://www.admissions.psu.edu:80/,"optimizely,googletagmanager,googleapis"
https://web.archive.org/web/20150418235530/http://admissions.tcu.edu:80/,"googleadservices,crazyegg,googletagmanager,google-analytics"
https://web.archive.org/web/20150319111839/http://admissions.utk.edu/,"wpengine,typekit,google-analytics,google,googleapis"
https://web.archive.org/web/20150315000421/http://admitere.uaic.ro/,google-analytics
https://web.archive.org/web/20150701192305/http://www.admiu.edu.az:80/,"youtube,yadro"
https://web.archive.org/web/20150520040442/http://www.adnu.edu.ph:80/,
https://web.archive.org/web/20150504203425/http://www.adomlingua.fr:80/,"mouseflow,google-analytics,googleapis"
https://web.archive.org/web/20150414112133/http://www.adriaanvandenende.nl/,wordpress
https://web.archive.org/web/20150508172601/http://adrian.k12.mo.us:80/,
https://web.archive.org/web/20150517031609/http://www.adriansd.com:80/,
https://web.archive.org/web/20150801050944/http://ads-dieburg.de/,
https://web.archive.org/web/20150524023322/http://www.ads.uga.edu:80/,google
https://web.archive.org/web/20150609030749/http://www.adsb.on.ca:80/,
https://web.archive.org/web/20150506110346/http://www.adsrm.org/,
https://web.archive.org/web/20150521083536/http://www.adu.edu.az/,
https://web.archive.org/web/20150523182025/http://www.adu.edu:80/,"newrelic,google-analytics,googleapis"
https://web.archive.org/web/20150511115104/http://www.adusp.org.br:80/,"facebook,twitter,googleapis"
https://web.archive.org/web/20150316045120/http://advanced.jhu.edu/,"typekit,quantserve,google-analytics"
https://web.archive.org/web/20150502073558/http://advancement.illinoisstate.edu:80/,"cloudfront,googleapis"
https://web.archive.org/web/20150207010733/http://advancetitan.com:80/,google-analytics
https://web.archive.org/web/20150526110008/http://www.advanceyed.com:80/,google-analytics
https://web.archive.org/web/20150512064302/http://adventurespanishschool.com:80/,"facebook,google-analytics"
https://web.archive.org/web/20150701204309/http://advising.ku.edu/,"googleadservices,cloudflare,google-analytics,doubleclick"
https://web.archive.org/web/20150521223926/http://www.advocatesforrotc.org/,
https://web.archive.org/web/20150314234345/http://ae.engr.ku.edu/,"youtube,cloudflare,google-analytics"
https://web.archive.org/web/20150331091957/http://www.ae.gatech.edu:80/,google-analytics
https://web.archive.org/web/20150530193149/http://ae.katowice.pl/,"youtube,facebook,google-analytics"
https://web.archive.org/web/20150427001326/http://www.ae.utexas.edu:80/,google-analytics
https://web.archive.org/web/20150503185916/http://www.aeaonline.org:80/,"newrelic,addthis,google-analytics"
https://web.archive.org/web/20150417074018/http://www.aebsd.org:80/,"app,twimg,google-analytics,googleapis"
https://web.archive.org/web/20150519021921/http://www.aecc.ac.uk/,"newrelic,google-analytics,inspectlet,sharethis,googleapis"
