crawl,url_host_name,url_host_registered_domain,warc_filename,url,warc_record_offset,warc_record_length,ranking,year
CC-MAIN-2015-06,www.saint-brevin.fr,saint-brevin.fr,crawl-data/CC-MAIN-2015-06/segments/1422122047499.45/warc/CC-MAIN-20150124175407-00092-ip-10-180-212-252.ec2.internal.warc.gz,http://www.saint-brevin.fr/,981605994,10198,1,2015
CC-MAIN-2015-27,www.silestone.es,silestone.es,crawl-data/CC-MAIN-2015-27/segments/1435375097199.58/warc/CC-MAIN-20150627031817-00039-ip-10-179-60-89.ec2.internal.warc.gz,http://www.silestone.es/,726077976,13267,1,2015
CC-MAIN-2015-35,www.voelter.de,voelter.de,crawl-data/CC-MAIN-2015-35/segments/1440644066586.13/warc/CC-MAIN-20150827025426-00105-ip-10-171-96-226.ec2.internal.warc.gz,http://www.voelter.de/,813587693,4328,1,2015
CC-MAIN-2015-35,www.casanoi.it,casanoi.it,crawl-data/CC-MAIN-2015-35/segments/1440644064590.32/warc/CC-MAIN-20150827025424-00028-ip-10-171-96-226.ec2.internal.warc.gz,http://www.casanoi.it/,343585405,16130,1,2015
CC-MAIN-2015-35,www.galles.it,galles.it,crawl-data/CC-MAIN-2015-35/segments/1440644064919.24/warc/CC-MAIN-20150827025424-00195-ip-10-171-96-226.ec2.internal.warc.gz,http://www.galles.it/,464261916,31253,1,2015
CC-MAIN-2015-11,www.aquarena.hu,aquarena.hu,crawl-data/CC-MAIN-2015-11/segments/1424936463679.20/warc/CC-MAIN-20150226074103-00243-ip-10-28-5-156.ec2.internal.warc.gz,http://www.aquarena.hu/,303890649,2967,1,2015
CC-MAIN-2015-27,www.hotero.ro,hotero.ro,crawl-data/CC-MAIN-2015-27/segments/1435375097396.10/warc/CC-MAIN-20150627031817-00263-ip-10-179-60-89.ec2.internal.warc.gz,http://www.hotero.ro/,550986592,17591,1,2015
CC-MAIN-2015-11,www.netdoktor.at,netdoktor.at,crawl-data/CC-MAIN-2015-11/segments/1424936461332.16/warc/CC-MAIN-20150226074101-00112-ip-10-28-5-156.ec2.internal.warc.gz,http://www.netdoktor.at/,645499956,21360,1,2015
CC-MAIN-2015-32,www.zgsport.hr,zgsport.hr,crawl-data/CC-MAIN-2015-32/segments/1438042988048.90/warc/CC-MAIN-20150728002308-00007-ip-10-236-191-2.ec2.internal.warc.gz,http://www.zgsport.hr/,849466029,4974,1,2015
CC-MAIN-2015-32,www.auberge-du-poids-public.fr,auberge-du-poids-public.fr,crawl-data/CC-MAIN-2015-32/segments/1438042989790.89/warc/CC-MAIN-20150728002309-00304-ip-10-236-191-2.ec2.internal.warc.gz,http://www.auberge-du-poids-public.fr/,310746872,6828,1,2015
CC-MAIN-2015-32,www.ilbisonte.it,ilbisonte.it,crawl-data/CC-MAIN-2015-32/segments/1438042989178.64/warc/CC-MAIN-20150728002309-00268-ip-10-236-191-2.ec2.internal.warc.gz,http://www.ilbisonte.it/,524158266,15245,1,2015
CC-MAIN-2015-22,www.galeriedebeaute.gr,galeriedebeaute.gr,crawl-data/CC-MAIN-2015-22/segments/1432207929272.95/warc/CC-MAIN-20150521113209-00207-ip-10-180-206-219.ec2.internal.warc.gz,http://www.galeriedebeaute.gr/,475996839,7636,1,2015
CC-MAIN-2015-22,www.gardenwok.it,gardenwok.it,crawl-data/CC-MAIN-2015-22/segments/1432207929003.41/warc/CC-MAIN-20150521113209-00253-ip-10-180-206-219.ec2.internal.warc.gz,http://www.gardenwok.it/,471139033,5627,1,2015
CC-MAIN-2015-18,www.experteer.de,experteer.de,crawl-data/CC-MAIN-2015-18/segments/1429246659254.83/warc/CC-MAIN-20150417045739-00272-ip-10-235-10-82.ec2.internal.warc.gz,http://www.experteer.de/,482469303,13573,1,2015
CC-MAIN-2015-06,www.arcor.de,arcor.de,crawl-data/CC-MAIN-2015-06/segments/1422115900160.86/warc/CC-MAIN-20150124161140-00116-ip-10-180-212-252.ec2.internal.warc.gz,http://www.arcor.de/?force=nomobile,444822695,42825,1,2015
CC-MAIN-2015-06,www.travelworks.de,travelworks.de,crawl-data/CC-MAIN-2015-06/segments/1422115858727.26/warc/CC-MAIN-20150124161058-00198-ip-10-180-212-252.ec2.internal.warc.gz,http://www.travelworks.de/,842171778,10668,1,2015
CC-MAIN-2015-18,www.emlv.fr,emlv.fr,crawl-data/CC-MAIN-2015-18/segments/1429246659483.51/warc/CC-MAIN-20150417045739-00106-ip-10-235-10-82.ec2.internal.warc.gz,http://www.emlv.fr/,468083962,19421,1,2015
CC-MAIN-2015-40,www.peter-og-ping.dk,peter-og-ping.dk,crawl-data/CC-MAIN-2015-40/segments/1443736673632.3/warc/CC-MAIN-20151001215753-00228-ip-10-137-6-227.ec2.internal.warc.gz,http://www.peter-og-ping.dk/,752733153,6261,1,2015
CC-MAIN-2015-18,www.arla.se,arla.se,crawl-data/CC-MAIN-2015-18/segments/1429246634257.45/warc/CC-MAIN-20150417045714-00050-ip-10-235-10-82.ec2.internal.warc.gz,http://www.arla.se/,340055678,16466,1,2015
CC-MAIN-2015-11,www.stievie.be,stievie.be,crawl-data/CC-MAIN-2015-11/segments/1424936463411.14/warc/CC-MAIN-20150226074103-00123-ip-10-28-5-156.ec2.internal.warc.gz,http://www.stievie.be/,779495749,6420,1,2015
CC-MAIN-2015-35,www.taidelukio.fi,taidelukio.fi,crawl-data/CC-MAIN-2015-35/segments/1440645257890.57/warc/CC-MAIN-20150827031417-00019-ip-10-171-96-226.ec2.internal.warc.gz,http://www.taidelukio.fi/,734763922,15729,1,2015
CC-MAIN-2015-22,www.fphomc.es,fphomc.es,crawl-data/CC-MAIN-2015-22/segments/1432207927458.37/warc/CC-MAIN-20150521113207-00182-ip-10-180-206-219.ec2.internal.warc.gz,http://www.fphomc.es/,478001804,7120,1,2015
CC-MAIN-2015-11,www.ato24.de,ato24.de,crawl-data/CC-MAIN-2015-11/segments/1424936463485.78/warc/CC-MAIN-20150226074103-00288-ip-10-28-5-156.ec2.internal.warc.gz,http://www.ato24.de/,311470337,15826,1,2015
CC-MAIN-2015-06,www.guberna.be,guberna.be,crawl-data/CC-MAIN-2015-06/segments/1422122080417.25/warc/CC-MAIN-20150124175440-00101-ip-10-180-212-252.ec2.internal.warc.gz,http://www.guberna.be/?option=com_content&task=blogcategory&id=19&Itemid=194,681497783,11233,1,2015
CC-MAIN-2015-06,www.restaurantlatelline.fr,restaurantlatelline.fr,crawl-data/CC-MAIN-2015-06/segments/1422121833101.33/warc/CC-MAIN-20150124175033-00138-ip-10-180-212-252.ec2.internal.warc.gz,http://www.restaurantlatelline.fr/,1029709119,5063,1,2015
CC-MAIN-2015-32,www.zuidplein.nl,zuidplein.nl,crawl-data/CC-MAIN-2015-32/segments/1438042987866.61/warc/CC-MAIN-20150728002307-00224-ip-10-236-191-2.ec2.internal.warc.gz,http://www.zuidplein.nl/?EventID=1,863199678,6654,1,2015
CC-MAIN-2015-22,www.ncirl.ie,ncirl.ie,crawl-data/CC-MAIN-2015-22/segments/1432207926924.76/warc/CC-MAIN-20150521113206-00021-ip-10-180-206-219.ec2.internal.warc.gz,https://www.ncirl.ie/,926031743,41416,1,2015
CC-MAIN-2015-14,www.asz.nl,asz.nl,crawl-data/CC-MAIN-2015-14/segments/1427131300313.14/warc/CC-MAIN-20150323172140-00163-ip-10-168-14-71.ec2.internal.warc.gz,http://www.asz.nl/,355719647,8953,1,2015
CC-MAIN-2015-18,www.spaziindecisi.it,spaziindecisi.it,crawl-data/CC-MAIN-2015-18/segments/1430460074863.26/warc/CC-MAIN-20150501060114-00027-ip-10-235-10-82.ec2.internal.warc.gz,http://www.spaziindecisi.it/?/approfondimenti/TotallyLostIng/,679691474,18829,1,2015
CC-MAIN-2015-35,www.oringen.se,oringen.se,crawl-data/CC-MAIN-2015-35/segments/1440644064865.49/warc/CC-MAIN-20150827025424-00309-ip-10-171-96-226.ec2.internal.warc.gz,http://www.oringen.se/,618525706,10463,1,2015
CC-MAIN-2015-14,www.wiener.hr,wiener.hr,crawl-data/CC-MAIN-2015-14/segments/1427131298755.8/warc/CC-MAIN-20150323172138-00183-ip-10-168-14-71.ec2.internal.warc.gz,http://www.wiener.hr/,937587796,13114,1,2015
CC-MAIN-2015-14,www.iventas.bg,iventas.bg,crawl-data/CC-MAIN-2015-14/segments/1427131305143.93/warc/CC-MAIN-20150323172145-00132-ip-10-168-14-71.ec2.internal.warc.gz,http://www.iventas.bg/,587014412,8578,1,2015
CC-MAIN-2015-06,www.voyagesetc.fr,voyagesetc.fr,crawl-data/CC-MAIN-2015-06/segments/1422118551401.78/warc/CC-MAIN-20150124165551-00137-ip-10-180-212-252.ec2.internal.warc.gz,http://www.voyagesetc.fr/,1219579354,18539,1,2015
CC-MAIN-2015-22,www.kws.de,kws.de,crawl-data/CC-MAIN-2015-22/segments/1432207929256.27/warc/CC-MAIN-20150521113209-00201-ip-10-180-206-219.ec2.internal.warc.gz,http://www.kws.de/,545788609,10616,1,2015
CC-MAIN-2015-40,www.dietadukan.it,dietadukan.it,crawl-data/CC-MAIN-2015-40/segments/1443737940789.96/warc/CC-MAIN-20151001221900-00058-ip-10-137-6-227.ec2.internal.warc.gz,http://www.dietadukan.it/,543217441,8868,1,2015
CC-MAIN-2015-40,www.apasionadosdelmarketing.es,apasionadosdelmarketing.es,crawl-data/CC-MAIN-2015-40/segments/1443736675218.1/warc/CC-MAIN-20151001215755-00148-ip-10-137-6-227.ec2.internal.warc.gz,http://www.apasionadosdelmarketing.es/,384148553,13125,1,2015
CC-MAIN-2015-48,www.marinag-makeup.book.fr,book.fr,crawl-data/CC-MAIN-2015-48/segments/1448398445142.9/warc/CC-MAIN-20151124205405-00127-ip-10-71-132-137.ec2.internal.warc.gz,http://www.marinag-makeup.book.fr/,535716143,2892,1,2015
CC-MAIN-2015-48,www.buffalo-grill.fr,buffalo-grill.fr,crawl-data/CC-MAIN-2015-48/segments/1448398444138.33/warc/CC-MAIN-20151124205404-00273-ip-10-71-132-137.ec2.internal.warc.gz,http://www.buffalo-grill.fr/,339812922,8694,1,2015
CC-MAIN-2015-32,www.qx.se,qx.se,crawl-data/CC-MAIN-2015-32/segments/1438042987135.9/warc/CC-MAIN-20150728002307-00162-ip-10-236-191-2.ec2.internal.warc.gz,http://www.qx.se/,666456780,17554,1,2015
CC-MAIN-2015-14,www.bipa.at,bipa.at,crawl-data/CC-MAIN-2015-14/segments/1427131292683.3/warc/CC-MAIN-20150323172132-00182-ip-10-168-14-71.ec2.internal.warc.gz,http://www.bipa.at/,366888567,33287,1,2015
CC-MAIN-2015-48,www.bilietupasaulis.lt,bilietupasaulis.lt,crawl-data/CC-MAIN-2015-48/segments/1448398446230.43/warc/CC-MAIN-20151124205406-00230-ip-10-71-132-137.ec2.internal.warc.gz,http://www.bilietupasaulis.lt/,309465577,20935,1,2015
CC-MAIN-2015-35,www.testamentoherenciasysucesiones.es,testamentoherenciasysucesiones.es,crawl-data/CC-MAIN-2015-35/segments/1440645199297.56/warc/CC-MAIN-20150827031319-00007-ip-10-171-96-226.ec2.internal.warc.gz,http://www.testamentoherenciasysucesiones.es/,738981249,27410,1,2015
CC-MAIN-2015-14,www.svetandroida.cz,svetandroida.cz,crawl-data/CC-MAIN-2015-14/segments/1427131299092.45/warc/CC-MAIN-20150323172139-00126-ip-10-168-14-71.ec2.internal.warc.gz,http://www.svetandroida.cz/,69935890,26213,1,2015
CC-MAIN-2015-32,www.sipca.es,sipca.es,crawl-data/CC-MAIN-2015-32/segments/1438042986022.41/warc/CC-MAIN-20150728002306-00028-ip-10-236-191-2.ec2.internal.warc.gz,http://www.sipca.es/,710308806,11540,1,2015
CC-MAIN-2015-06,www.fuze-magazin.de,fuze-magazin.de,crawl-data/CC-MAIN-2015-06/segments/1422118059355.87/warc/CC-MAIN-20150124164739-00053-ip-10-180-212-252.ec2.internal.warc.gz,http://www.fuze-magazin.de/?p=2209,699297815,13693,1,2015
CC-MAIN-2015-27,www.tnw.tudelft.nl,tudelft.nl,crawl-data/CC-MAIN-2015-27/segments/1435375098196.31/warc/CC-MAIN-20150627031818-00242-ip-10-179-60-89.ec2.internal.warc.gz,http://www.tnw.tudelft.nl/?id=111037&L=1,882370943,6114,1,2015
CC-MAIN-2015-06,www.millemiglia.it,millemiglia.it,crawl-data/CC-MAIN-2015-06/segments/1422115856115.9/warc/CC-MAIN-20150124161056-00142-ip-10-180-212-252.ec2.internal.warc.gz,http://www.millemiglia.it/,639497105,4780,1,2015
CC-MAIN-2015-48,www.awesomewalls.ie,awesomewalls.ie,crawl-data/CC-MAIN-2015-48/segments/1448398447043.45/warc/CC-MAIN-20151124205407-00291-ip-10-71-132-137.ec2.internal.warc.gz,http://www.awesomewalls.ie/,298848074,12326,1,2015
CC-MAIN-2015-18,www.camping.se,camping.se,crawl-data/CC-MAIN-2015-18/segments/1429246650195.9/warc/CC-MAIN-20150417045730-00288-ip-10-235-10-82.ec2.internal.warc.gz,http://www.camping.se/?sp=GB,391527043,16297,1,2015
CC-MAIN-2015-14,www.ulss17.it,ulss17.it,crawl-data/CC-MAIN-2015-14/segments/1427131299236.74/warc/CC-MAIN-20150323172139-00135-ip-10-168-14-71.ec2.internal.warc.gz,http://www.ulss17.it/,921786783,6206,1,2015
CC-MAIN-2015-35,www.datasolution.se,datasolution.se,crawl-data/CC-MAIN-2015-35/segments/1440644063881.16/warc/CC-MAIN-20150827025423-00281-ip-10-171-96-226.ec2.internal.warc.gz,http://www.datasolution.se/,388076027,8129,1,2015
CC-MAIN-2015-14,www.boc24.de,boc24.de,crawl-data/CC-MAIN-2015-14/segments/1427131297281.13/warc/CC-MAIN-20150323172137-00260-ip-10-168-14-71.ec2.internal.warc.gz,http://www.boc24.de/,400697140,21174,1,2015
CC-MAIN-2015-06,www.casasruralesriojucar.es,casasruralesriojucar.es,crawl-data/CC-MAIN-2015-06/segments/1422122080417.25/warc/CC-MAIN-20150124175440-00212-ip-10-180-212-252.ec2.internal.warc.gz,http://www.casasruralesriojucar.es/,495372991,14758,1,2015
CC-MAIN-2015-06,www.horsesportireland.ie,horsesportireland.ie,crawl-data/CC-MAIN-2015-06/segments/1422115856115.9/warc/CC-MAIN-20150124161056-00009-ip-10-180-212-252.ec2.internal.warc.gz,http://www.horsesportireland.ie/,553332987,16382,1,2015
CC-MAIN-2015-32,www.twojezaglebie.pl,twojezaglebie.pl,crawl-data/CC-MAIN-2015-32/segments/1438042981856.5/warc/CC-MAIN-20150728002301-00023-ip-10-236-191-2.ec2.internal.warc.gz,http://www.twojezaglebie.pl/,803820185,20097,1,2015
CC-MAIN-2015-48,www.sebastian-siebert.de,sebastian-siebert.de,crawl-data/CC-MAIN-2015-48/segments/1448398458511.65/warc/CC-MAIN-20151124205418-00192-ip-10-71-132-137.ec2.internal.warc.gz,https://www.sebastian-siebert.de/,898686015,33217,1,2015
CC-MAIN-2015-06,www.ricoh.ie,ricoh.ie,crawl-data/CC-MAIN-2015-06/segments/1422115868812.73/warc/CC-MAIN-20150124161108-00059-ip-10-180-212-252.ec2.internal.warc.gz,http://www.ricoh.ie/,1010014607,10019,1,2015
CC-MAIN-2015-27,www.tp-blog.at,tp-blog.at,crawl-data/CC-MAIN-2015-27/segments/1435375095494.6/warc/CC-MAIN-20150627031815-00235-ip-10-179-60-89.ec2.internal.warc.gz,http://www.tp-blog.at/,755849572,11253,1,2015
CC-MAIN-2015-27,www.svet-bydleni.cz,svet-bydleni.cz,crawl-data/CC-MAIN-2015-27/segments/1435375095404.78/warc/CC-MAIN-20150627031815-00170-ip-10-179-60-89.ec2.internal.warc.gz,http://www.svet-bydleni.cz/,739374556,15301,1,2015
CC-MAIN-2015-35,www.designbuzz.it,designbuzz.it,crawl-data/CC-MAIN-2015-35/segments/1440645390745.87/warc/CC-MAIN-20150827031630-00087-ip-10-171-96-226.ec2.internal.warc.gz,http://www.designbuzz.it/,401510426,13020,1,2015
CC-MAIN-2015-35,www.lyceumschravenlant.nl,lyceumschravenlant.nl,crawl-data/CC-MAIN-2015-35/segments/1440644064019.39/warc/CC-MAIN-20150827025424-00096-ip-10-171-96-226.ec2.internal.warc.gz,http://www.lyceumschravenlant.nl/,553163150,6945,1,2015
CC-MAIN-2015-35,www.imworld.ro,imworld.ro,crawl-data/CC-MAIN-2015-35/segments/1440644066017.21/warc/CC-MAIN-20150827025426-00120-ip-10-171-96-226.ec2.internal.warc.gz,http://www.imworld.ro/,497764432,13955,1,2015
CC-MAIN-2015-35,www.nomos-shop.de,nomos-shop.de,crawl-data/CC-MAIN-2015-35/segments/1440645338295.91/warc/CC-MAIN-20150827031538-00336-ip-10-171-96-226.ec2.internal.warc.gz,http://www.nomos-shop.de/,604898819,18474,1,2015
CC-MAIN-2015-22,www.primariaazuga.ro,primariaazuga.ro,crawl-data/CC-MAIN-2015-22/segments/1432207928754.15/warc/CC-MAIN-20150521113208-00317-ip-10-180-206-219.ec2.internal.warc.gz,http://www.primariaazuga.ro/,679183338,5860,1,2015
CC-MAIN-2015-06,www.pricewise.nl,pricewise.nl,crawl-data/CC-MAIN-2015-06/segments/1422115862432.8/warc/CC-MAIN-20150124161102-00037-ip-10-180-212-252.ec2.internal.warc.gz,http://www.pricewise.nl/,940227811,19403,1,2015
CC-MAIN-2015-06,www.civilnodrustvo-istra.hr,civilnodrustvo-istra.hr,crawl-data/CC-MAIN-2015-06/segments/1422115860277.59/warc/CC-MAIN-20150124161100-00231-ip-10-180-212-252.ec2.internal.warc.gz,http://www.civilnodrustvo-istra.hr/?id=36,549497939,18410,1,2015
CC-MAIN-2015-06,www.obelink.de,obelink.de,crawl-data/CC-MAIN-2015-06/segments/1422115858580.32/warc/CC-MAIN-20150124161058-00182-ip-10-180-212-252.ec2.internal.warc.gz,http://www.obelink.de/,865463243,22243,1,2015
CC-MAIN-2015-27,www.gardenberg.se,gardenberg.se,crawl-data/CC-MAIN-2015-27/segments/1435375095711.51/warc/CC-MAIN-20150627031815-00178-ip-10-179-60-89.ec2.internal.warc.gz,http://www.gardenberg.se/,486763434,7408,1,2015
CC-MAIN-2015-35,www.efi-esbjerg.dk,efi-esbjerg.dk,crawl-data/CC-MAIN-2015-35/segments/1440644065318.20/warc/CC-MAIN-20150827025425-00218-ip-10-171-96-226.ec2.internal.warc.gz,http://www.efi-esbjerg.dk/,405704233,8940,1,2015
CC-MAIN-2015-06,www.lechodelapresquile.fr,lechodelapresquile.fr,crawl-data/CC-MAIN-2015-06/segments/1422122276676.89/warc/CC-MAIN-20150124175756-00202-ip-10-180-212-252.ec2.internal.warc.gz,http://www.lechodelapresquile.fr/,832300826,15215,1,2015
CC-MAIN-2015-40,www.roskilde-gymnasium.dk,roskilde-gymnasium.dk,crawl-data/CC-MAIN-2015-40/segments/1443737994631.83/warc/CC-MAIN-20151001221954-00160-ip-10-137-6-227.ec2.internal.warc.gz,http://www.roskilde-gymnasium.dk/,881180725,10235,1,2015
CC-MAIN-2015-22,www.mikimoto.fr,mikimoto.fr,crawl-data/CC-MAIN-2015-22/segments/1432207928019.31/warc/CC-MAIN-20150521113208-00153-ip-10-180-206-219.ec2.internal.warc.gz,http://www.mikimoto.fr/,592583473,14984,1,2015
CC-MAIN-2015-40,www.passwerk.be,passwerk.be,crawl-data/CC-MAIN-2015-40/segments/1443736677620.25/warc/CC-MAIN-20151001215757-00140-ip-10-137-6-227.ec2.internal.warc.gz,http://www.passwerk.be/,94439837,12461,1,2015
CC-MAIN-2015-14,www.wagner-sicherheit.de,wagner-sicherheit.de,crawl-data/CC-MAIN-2015-14/segments/1427131292683.3/warc/CC-MAIN-20150323172132-00131-ip-10-168-14-71.ec2.internal.warc.gz,http://www.wagner-sicherheit.de/,918478212,6305,1,2015
CC-MAIN-2015-32,www.fca.es,fca.es,crawl-data/CC-MAIN-2015-32/segments/1438042988860.88/warc/CC-MAIN-20150728002308-00218-ip-10-236-191-2.ec2.internal.warc.gz,http://www.fca.es/,438841256,13690,1,2015
CC-MAIN-2015-27,www.giorgiobongiovanni.it,giorgiobongiovanni.it,crawl-data/CC-MAIN-2015-27/segments/1435375095632.21/warc/CC-MAIN-20150627031815-00038-ip-10-179-60-89.ec2.internal.warc.gz,http://www.giorgiobongiovanni.it/,487845824,85965,1,2015
CC-MAIN-2015-11,www.fiorentinisicresce.it,fiorentinisicresce.it,crawl-data/CC-MAIN-2015-11/segments/1424936469077.97/warc/CC-MAIN-20150226074109-00300-ip-10-28-5-156.ec2.internal.warc.gz,http://www.fiorentinisicresce.it/,448808324,18984,1,2015
CC-MAIN-2015-14,www.fejo.dk,fejo.dk,crawl-data/CC-MAIN-2015-14/segments/1427131298692.48/warc/CC-MAIN-20150323172138-00050-ip-10-168-14-71.ec2.internal.warc.gz,http://www.fejo.dk/,510172079,23185,1,2015
CC-MAIN-2015-35,www.mat.se,mat.se,crawl-data/CC-MAIN-2015-35/segments/1440645281115.59/warc/CC-MAIN-20150827031441-00318-ip-10-171-96-226.ec2.internal.warc.gz,http://www.mat.se/,562768129,28147,1,2015
CC-MAIN-2015-40,www.codicedeontologico-cnf.it,codicedeontologico-cnf.it,crawl-data/CC-MAIN-2015-40/segments/1443736678520.45/warc/CC-MAIN-20151001215758-00003-ip-10-137-6-227.ec2.internal.warc.gz,http://www.codicedeontologico-cnf.it/?p=12526,67068756,6706,1,2015
CC-MAIN-2015-40,www.letregor.fr,letregor.fr,crawl-data/CC-MAIN-2015-40/segments/1443738099622.98/warc/CC-MAIN-20151001222139-00065-ip-10-137-6-227.ec2.internal.warc.gz,http://www.letregor.fr/,736347077,14104,1,2015
CC-MAIN-2015-18,www.vtscan.fr,vtscan.fr,crawl-data/CC-MAIN-2015-18/segments/1429246659449.65/warc/CC-MAIN-20150417045739-00028-ip-10-235-10-82.ec2.internal.warc.gz,http://www.vtscan.fr/,884702015,7632,1,2015
CC-MAIN-2015-14,www.mugweb.nl,mugweb.nl,crawl-data/CC-MAIN-2015-14/segments/1427131296587.89/warc/CC-MAIN-20150323172136-00184-ip-10-168-14-71.ec2.internal.warc.gz,http://www.mugweb.nl/,673646943,13469,1,2015
CC-MAIN-2015-35,www.bottegaverde.it,bottegaverde.it,crawl-data/CC-MAIN-2015-35/segments/1440644062782.10/warc/CC-MAIN-20150827025422-00146-ip-10-171-96-226.ec2.internal.warc.gz,http://www.bottegaverde.it/,339009634,20076,1,2015
CC-MAIN-2015-27,www.radioabruzzomarche.it,radioabruzzomarche.it,crawl-data/CC-MAIN-2015-27/segments/1435375099758.82/warc/CC-MAIN-20150627031819-00154-ip-10-179-60-89.ec2.internal.warc.gz,http://www.radioabruzzomarche.it/,735166250,10901,1,2015
CC-MAIN-2015-40,www.bloggjakt.se,bloggjakt.se,crawl-data/CC-MAIN-2015-40/segments/1443737940794.79/warc/CC-MAIN-20151001221900-00078-ip-10-137-6-227.ec2.internal.warc.gz,http://www.bloggjakt.se/,425024253,23487,1,2015
CC-MAIN-2015-32,www.fashiontimes.it,fashiontimes.it,crawl-data/CC-MAIN-2015-32/segments/1438042990114.79/warc/CC-MAIN-20150728002310-00114-ip-10-236-191-2.ec2.internal.warc.gz,http://www.fashiontimes.it/,439515280,28924,1,2015
CC-MAIN-2015-22,www.event-partner.de,event-partner.de,crawl-data/CC-MAIN-2015-22/segments/1432207931085.38/warc/CC-MAIN-20150521113211-00280-ip-10-180-206-219.ec2.internal.warc.gz,http://www.event-partner.de/,441682636,17511,1,2015
CC-MAIN-2015-06,www.locaties.nl,locaties.nl,crawl-data/CC-MAIN-2015-06/segments/1422115855094.38/warc/CC-MAIN-20150124161055-00192-ip-10-180-212-252.ec2.internal.warc.gz,http://www.locaties.nl/,818882748,13236,1,2015
